violation_id,violation_type,fine_amount,severity,accident_involved,average_speed,violation_date,violation_time,hour,day_name,month,year,time_period,is_weekend,driver_id,driver_age,age_group,driver_gender,license_type,previous_violations,offender_type,vehicle_id,vehicle_type,vehicle_brand,vehicle_age,fuel_type,city_name,state_name,area_name,road_type,latitude,longitude,risk_zone
V002815,Overspeeding,1424.04,High,False,48.2,2024-09-23,13:16:00,13,Monday,9,2024,Afternoon,False,D00698,22,18-25,Male,MCWOG,0,First-time,VH04436,SUV,Honda,1,EV,Ahmedabad,Gujarat,Ahmedabad,Rural,19.9963073595904,77.99330901757801,High
V002816,No Helmet,804.49,High,True,9.3,2025-12-09,00:17:00,0,Tuesday,12,2025,Night,False,D00337,25,18-25,Male,MCWOG,2,Repeat,VH05437,Auto,TVS,1,Diesel,Delhi,Delhi,Karol Bagh,Market,28.65159798783642,77.22817761759414,High
V002817,No Seatbelt,621.38,High,False,16.2,2025-05-30,09:42:00,9,Friday,5,2025,Morning,False,D04281,43,36-50,Male,MCWG,0,First-time,VH02881,Bus,Tata,11,CNG,Nagpur,Maharashtra,Sitabuldi,Intersection,21.14935121645563,79.09232426027852,High
V002818,Signal Jumping,801.5,Low,False,9.4,2024-12-15,00:05:00,0,Sunday,12,2024,Night,True,D01533,49,36-50,Male,MCWOG,2,Repeat,VH06251,Bike,Royal Enfield,9,EV,Chennai,Tamil Nadu,Chennai,Intersection,20.006952096696658,77.99180346376068,Medium
V002819,Illegal Parking,319.0,Low,False,17.3,2024-04-14,08:38:00,8,Sunday,4,2024,Morning,True,D04086,68,51+,Male,No License,2,Repeat,VH03682,Bike,KTM,7,EV,Nagpur,Maharashtra,Sonegaon,Residential,21.127456422481004,79.03240413355482,Medium
V002820,Wrong Side Driving,460.33,High,False,6.4,2025-01-19,04:48:00,4,Sunday,1,2025,Night,True,D02438,31,26-35,Male,No License,1,Repeat,VH07479,Car,Hyundai,6,CNG,Nagpur,Maharashtra,Itwari Bazaar,Market,21.109662439075525,79.08935864279422,High
V002821,Overspeeding,1142.85,Critical,False,55.3,2025-07-03,11:32:00,11,Thursday,7,2025,Morning,False,D04541,38,36-50,Male,MCWOG,0,First-time,VH04670,Auto,TVS,12,Petrol,Chennai,Tamil Nadu,Chennai,Arterial,19.99978663030551,78.00270729795524,Critical
V002822,No Seatbelt,818.96,Critical,False,47.8,2024-04-15,08:42:00,8,Monday,4,2024,Morning,False,D00173,51,51+,Male,LMV-NT,1,Repeat,VH03769,Truck,Ashok Leyland,6,CNG,Ahmedabad,Gujarat,Ahmedabad,Arterial,19.99626486882919,77.99633688113032,Critical
V002823,Document Expired,479.25,High,False,29.2,2024-04-09,01:31:00,1,Tuesday,4,2024,Night,False,D00708,41,36-50,Female,MCWOG,0,First-time,VH03050,Bike,TVS,12,CNG,Pune,Maharashtra,Swargate,Intersection,18.53209618865367,73.8461634928923,High
V002824,Overspeeding,1079.19,High,False,27.4,2025-04-12,00:52:00,0,Saturday,4,2025,Night,True,D02137,55,51+,Male,LMV-NT,0,First-time,VH01525,Car,Maruti Suzuki,11,Diesel,Pune,Maharashtra,Kharadi,Arterial,18.531205263344994,73.88097129484628,High
V002825,No Seatbelt,474.64,High,False,64.8,2025-03-03,19:00:00,19,Monday,3,2025,Evening,False,D02437,48,36-50,Male,No License,4,Habitual,VH05819,Car,Toyota,4,Petrol,Ahmedabad,Gujarat,Ahmedabad,Highway,19.998950077456765,78.00163942929123,High
V002826,Drunk Driving,2739.26,High,False,33.6,2025-12-14,15:50:00,15,Sunday,12,2025,Afternoon,True,D01662,20,18-25,Male,MCWG,1,Repeat,VH07051,Bike,Hero,3,Diesel,Nagpur,Maharashtra,Hingna Industrial,Industrial,21.095986075030076,79.06226330080088,High
V002827,Signal Jumping,887.57,Critical,False,54.7,2024-03-24,14:08:00,14,Sunday,3,2024,Afternoon,True,D03165,31,26-35,Male,LMV,2,Repeat,VH06242,Truck,Eicher,6,Petrol,Ahmedabad,Gujarat,Ahmedabad,Highway,20.007765567113506,77.9990978288459,Critical
V002828,Wrong Side Driving,523.62,Critical,False,105.3,2024-12-24,00:43:00,0,Tuesday,12,2024,Night,False,D02395,31,26-35,Male,MCWG,0,First-time,VH07390,Car,Toyota,3,Petrol,Nagpur,Maharashtra,Wardha Road,Highway,21.118864758611256,79.08417920990746,Critical
V002829,No Helmet,473.62,Low,False,18.8,2025-10-28,00:59:00,0,Tuesday,10,2025,Night,False,D04812,40,36-50,Male,LMV,4,Habitual,VH02212,Bike,Bajaj,15,CNG,Lucknow,Uttar Pradesh,Lucknow,Market,19.99383741280571,78.00096655110865,Low
V002830,Signal Jumping,825.03,Critical,False,96.7,2025-09-22,09:35:00,9,Monday,9,2025,Morning,False,D04244,32,26-35,Male,No License,3,Repeat,VH02270,Bike,Royal Enfield,8,EV,Delhi,Delhi,Noida Expressway,Highway,28.531585135539725,77.3870263931832,Critical
V002831,Overspeeding,1554.01,Critical,False,22.2,2024-01-06,04:06:00,4,Saturday,1,2024,Night,True,D02325,61,51+,Male,MCWG,4,Habitual,VH02085,Truck,Ashok Leyland,10,CNG,Mumbai,Maharashtra,Lower Parel,Arterial,19.02504540131554,72.84701759262217,Critical
V002832,Overspeeding,1007.77,Medium,False,37.7,2024-03-07,23:53:00,23,Thursday,3,2024,Night,False,D04014,27,26-35,Female,HMV,0,First-time,VH00843,Car,Hyundai,8,Diesel,Pune,Maharashtra,Wakad,Residential,18.57038782144828,73.813404798436,Medium
V002833,No Helmet,986.77,Medium,False,70.3,2024-07-08,07:29:00,7,Monday,7,2024,Morning,False,D04176,35,26-35,Male,HMV,1,Repeat,VH06875,Truck,Eicher,4,CNG,Mumbai,Maharashtra,Thane GB Road,Highway,19.2092466602699,72.97300210203956,Low
V002834,Using Mobile,1935.67,High,False,27.3,2024-12-10,00:11:00,0,Tuesday,12,2024,Night,False,D04032,32,26-35,Male,MCWG,0,First-time,VH07163,Auto,Piaggio,0,Diesel,Mumbai,Maharashtra,Lower Parel,Arterial,19.009213670644122,72.85855614624572,High
V002835,No Helmet,345.94,High,False,55.0,2024-12-09,04:10:00,4,Monday,12,2024,Night,False,D01232,49,36-50,Male,LMV,1,Repeat,VH01760,Car,Hyundai,1,EV,Nagpur,Maharashtra,Automotive Square,Highway,21.08323458149592,79.06562457861496,High
V002836,Signal Jumping,959.66,Medium,False,40.3,2025-07-20,09:23:00,9,Sunday,7,2025,Morning,True,D03370,31,26-35,Male,LMV,0,First-time,VH01966,Auto,Bajaj,4,EV,Nagpur,Maharashtra,Manewada,Residential,21.130860781252125,79.11805838769341,Medium
V002837,Drunk Driving,4760.81,High,False,23.5,2025-01-19,23:39:00,23,Sunday,1,2025,Night,True,D02537,50,36-50,Female,No License,1,Repeat,VH02407,Bike,KTM,10,Petrol,Lucknow,Uttar Pradesh,Lucknow,Intersection,20.006026299791813,78.00451502298128,High
V002838,Wrong Side Driving,921.78,Low,False,31.2,2025-08-18,09:55:00,9,Monday,8,2025,Morning,False,D03278,38,36-50,Female,LMV,1,Repeat,VH01881,Car,Toyota,12,CNG,Delhi,Delhi,Rohini,Residential,28.66387719726764,77.44898828184378,High
V002839,Overspeeding,1605.59,High,True,28.9,2025-06-06,05:18:00,5,Friday,6,2025,Night,False,D03512,42,36-50,Female,LMV,0,First-time,VH03042,Bike,Bajaj,3,EV,Nagpur,Maharashtra,Sonegaon,Residential,21.127859960089662,79.04974914424034,High
V002840,Overspeeding,1648.54,Critical,False,13.2,2025-12-01,20:51:00,20,Monday,12,2025,Evening,False,D02034,48,36-50,Male,HMV,0,First-time,VH02136,Bike,Bajaj,7,Petrol,Chennai,Tamil Nadu,Chennai,Intersection,20.008720562810556,77.9982645923144,Critical
V002841,Signal Jumping,765.95,Medium,False,26.2,2024-04-21,10:44:00,10,Sunday,4,2024,Morning,True,D04650,39,36-50,Male,LMV-NT,0,First-time,VH03498,Truck,Tata,9,CNG,Lucknow,Uttar Pradesh,Lucknow,Arterial,19.99894940501575,78.00960934784108,Medium
V002842,Overspeeding,1921.28,Critical,False,22.7,2024-08-11,07:49:00,7,Sunday,8,2024,Morning,True,D01227,61,51+,Male,MCWOG,1,Repeat,VH03045,Bike,TVS,12,Diesel,Ahmedabad,Gujarat,Ahmedabad,Residential,20.00344490679577,78.00695421689974,Critical
V002843,Drunk Driving,3973.5,Medium,False,44.5,2024-12-12,20:41:00,20,Thursday,12,2024,Evening,False,D04217,31,26-35,Male,No License,0,First-time,VH03456,Bike,KTM,2,CNG,Pune,Maharashtra,Bavdhan,Arterial,18.558953646971258,73.77527853591528,Medium
V002844,Illegal Parking,125.32,Critical,False,6.7,2024-05-14,00:29:00,0,Tuesday,5,2024,Night,False,D04939,30,26-35,Male,No License,1,Repeat,VH04081,Auto,Piaggio,3,Diesel,Kolkata,West Bengal,Kolkata,Market,20.008841372721108,78.00338527814777,Critical
V002845,No Seatbelt,644.88,High,False,53.1,2024-08-21,23:36:00,23,Wednesday,8,2024,Night,False,D04799,39,36-50,Male,MCWOG,0,First-time,VH04777,Truck,BharatBenz,2,Petrol,Jaipur,Rajasthan,Jaipur,Rural,19.995984614449412,78.00775296460067,High
V002846,Drunk Driving,3171.43,Low,False,11.2,2025-05-07,09:10:00,9,Wednesday,5,2025,Morning,False,D01364,25,18-25,Female,HMV,0,First-time,VH04292,Car,Maruti Suzuki,9,Petrol,Lucknow,Uttar Pradesh,Lucknow,Market,20.003593978334823,78.00704362494388,High
V002847,No Seatbelt,388.72,Medium,False,52.6,2024-04-28,01:47:00,1,Sunday,4,2024,Night,True,D04771,53,51+,Male,LMV,4,Habitual,VH07610,Bike,TVS,3,Petrol,Lucknow,Uttar Pradesh,Lucknow,Rural,19.993588714041593,77.99804036081382,Low
V002848,Wrong Side Driving,425.09,High,False,51.0,2025-10-17,14:57:00,14,Friday,10,2025,Afternoon,False,D00433,54,51+,Male,LMV,2,Repeat,VH02200,Bike,Honda,2,CNG,Mumbai,Maharashtra,Chembur,Arterial,19.068568525862094,72.9254806539609,High
V002849,Signal Jumping,523.03,Medium,False,21.7,2024-11-25,08:42:00,8,Monday,11,2024,Morning,False,D04103,31,26-35,Male,MCWG,2,Repeat,VH02293,Truck,Mahindra,5,EV,Bhopal,Madhya Pradesh,Bhopal,Market,20.00616696306062,78.00005455760815,Medium
V002850,Drunk Driving,2847.38,High,False,24.8,2025-06-14,22:59:00,22,Saturday,6,2025,Night,True,D01674,36,36-50,Male,LMV,0,First-time,VH06204,Car,Toyota,12,EV,Chennai,Tamil Nadu,Chennai,Market,19.999995107657067,78.0041210452306,High
V002851,Overspeeding,1110.89,Medium,False,53.8,2024-08-02,12:05:00,12,Friday,8,2024,Afternoon,False,D03543,63,51+,Male,LMV,3,Repeat,VH01325,Bike,TVS,15,EV,Mumbai,Maharashtra,Nariman Point,Commercial,18.99674837181279,72.83013815496567,Medium
V002852,Document Expired,276.49,Critical,False,8.5,2024-02-23,18:27:00,18,Friday,2,2024,Evening,False,D00362,65,51+,Male,MCWOG,1,Repeat,VH01003,Car,Toyota,7,EV,Bhopal,Madhya Pradesh,Bhopal,Intersection,19.998692566723545,77.99845432870136,Critical
V002853,Document Expired,269.24,Critical,False,9.1,2025-06-23,19:21:00,19,Monday,6,2025,Evening,False,D00622,46,36-50,Male,LMV,2,Repeat,VH07164,Car,Hyundai,6,Diesel,Hyderabad,Telangana,Mehdipatnam,Intersection,17.342237134511866,78.42126288998254,Critical
V002854,No Seatbelt,496.91,Medium,False,18.2,2025-02-10,03:40:00,3,Monday,2,2025,Night,False,D04297,62,51+,Male,LMV-NT,8,Habitual,VH00071,Bike,Hero,6,Diesel,Mumbai,Maharashtra,Dadar Junction,Intersection,19.043490513297705,72.85904228375547,Medium
V002855,No Helmet,293.0,Medium,False,9.4,2024-10-18,12:50:00,12,Friday,10,2024,Afternoon,False,D01812,47,36-50,Male,LMV-NT,0,First-time,VH05656,Car,Tata,10,EV,Pune,Maharashtra,Shivajinagar,Intersection,18.507709497325006,73.83506708580401,Medium
V002856,Drunk Driving,2527.97,Critical,False,40.8,2025-11-06,04:56:00,4,Thursday,11,2025,Night,False,D04676,27,26-35,Male,LMV,6,Habitual,VH04498,Bike,Hero,3,Diesel,Delhi,Delhi,Dwarka,Residential,28.596301334528025,77.05807451040009,Critical
V002857,No Helmet,385.4,High,False,25.1,2024-02-17,02:11:00,2,Saturday,2,2024,Night,True,D02843,49,36-50,Male,No License,2,Repeat,VH04892,SUV,Tata,15,CNG,Bengaluru,Karnataka,Basavanagudi,Residential,12.940136802059532,77.54357455620175,High
V002858,Triple Riding,555.15,Medium,False,37.3,2024-03-10,07:13:00,7,Sunday,3,2024,Morning,True,D03871,19,18-25,Male,No License,1,Repeat,VH05783,Car,Tata,0,EV,Mumbai,Maharashtra,Borivali,Residential,19.145934025138903,72.84277021677468,Low
V002859,Overspeeding,1312.14,High,False,9.8,2025-08-16,13:47:00,13,Saturday,8,2025,Afternoon,True,D00158,44,36-50,Male,LMV,3,Repeat,VH05852,Bike,TVS,7,Diesel,Delhi,Delhi,Karol Bagh,Market,28.653703790339545,77.23879319999364,High
V002860,Triple Riding,256.13,High,False,48.8,2024-07-22,22:25:00,22,Monday,7,2024,Night,False,D03446,65,51+,Female,MCWOG,1,Repeat,VH00715,Bus,Ashok Leyland,2,EV,Jaipur,Rajasthan,Jaipur,Arterial,20.008124118398072,78.0044007099151,High
V002861,No Helmet,729.17,Low,False,59.1,2025-09-16,19:18:00,19,Tuesday,9,2025,Evening,False,D04018,62,51+,Male,MCWG,3,Repeat,VH06089,Car,Hyundai,5,Petrol,Jaipur,Rajasthan,Jaipur,Highway,20.00009182312778,78.00424036352508,Medium
V002862,No Helmet,835.63,Medium,False,79.8,2024-02-12,02:58:00,2,Monday,2,2024,Night,False,D01212,27,26-35,Male,LMV,3,Repeat,VH05959,Car,Mahindra,2,CNG,Bhopal,Madhya Pradesh,Bhopal,Rural,20.00594927730287,78.00307800947054,High
V002863,Illegal Parking,404.45,Low,True,13.0,2024-04-02,19:56:00,19,Tuesday,4,2024,Evening,False,D02033,20,18-25,Male,HMV,5,Habitual,VH03980,Car,Hyundai,9,EV,Kolkata,West Bengal,Kolkata,Intersection,19.99583184929768,77.99533432209464,Medium
V002864,No Helmet,667.01,Medium,False,40.3,2024-02-14,04:13:00,4,Wednesday,2,2024,Night,False,D04893,49,36-50,Female,HMV,0,First-time,VH07096,Car,Toyota,2,CNG,Pune,Maharashtra,Kharadi,Arterial,18.531874354185252,73.88584316084403,Low
V002865,No Helmet,735.61,High,False,22.3,2024-11-13,02:01:00,2,Wednesday,11,2024,Night,False,D00459,33,26-35,Male,HMV,0,First-time,VH07512,Car,Tata,1,CNG,Bhopal,Madhya Pradesh,Bhopal,Market,19.997530896479276,77.99315336606261,High
V002866,Signal Jumping,836.48,Medium,False,21.2,2025-04-24,13:53:00,13,Thursday,4,2025,Afternoon,False,D03417,68,51+,Male,No License,2,Repeat,VH01027,Bike,Royal Enfield,14,Diesel,Jaipur,Rajasthan,Jaipur,Intersection,20.004477565716023,77.99039685983976,Low
V002867,Signal Jumping,654.3,Medium,True,16.4,2024-04-05,22:57:00,22,Friday,4,2024,Night,False,D03170,21,18-25,Male,MCWOG,2,Repeat,VH02823,Truck,Ashok Leyland,11,Diesel,Lucknow,Uttar Pradesh,Lucknow,Residential,19.99193359510836,77.99957500940764,High
V002868,Using Mobile,1977.86,Low,False,68.6,2025-06-01,16:01:00,16,Sunday,6,2025,Afternoon,True,D00353,68,51+,Male,LMV-NT,5,Habitual,VH04146,Bike,Bajaj,8,Petrol,Mumbai,Maharashtra,Thane GB Road,Highway,19.196011387801647,72.97287127890986,High
V002869,No Helmet,368.55,Critical,False,51.3,2024-02-20,09:30:00,9,Tuesday,2,2024,Morning,False,D01320,26,26-35,Male,HMV,0,First-time,VH01355,Bus,Eicher,14,Diesel,Hyderabad,Telangana,Gachibowli ORR,Highway,17.44743537288135,78.3484442176033,Critical
V002870,Overspeeding,1175.01,Low,False,42.7,2025-10-29,01:55:00,1,Wednesday,10,2025,Night,False,D01758,53,51+,Male,LMV,1,Repeat,VH02603,Bike,Royal Enfield,0,Diesel,Bengaluru,Karnataka,JP Nagar,Residential,12.910854228904753,77.55396614273349,Low
V002871,No Helmet,242.64,High,False,40.3,2025-01-13,15:57:00,15,Monday,1,2025,Afternoon,False,D02162,68,51+,Female,MCWOG,3,Repeat,VH00785,Truck,Ashok Leyland,5,CNG,Chennai,Tamil Nadu,Chennai,Arterial,19.997610793873655,77.99623208853971,High
V002872,Overspeeding,1572.32,Medium,False,53.6,2025-10-25,22:32:00,22,Saturday,10,2025,Night,True,D01906,25,18-25,Male,No License,2,Repeat,VH01605,Truck,Eicher,9,CNG,Hyderabad,Telangana,Secunderabad,Arterial,17.46979078236678,78.51112909619096,Low
V002873,Drunk Driving,3080.96,High,False,40.5,2024-03-24,16:07:00,16,Sunday,3,2024,Afternoon,True,D04386,53,51+,Male,MCWOG,0,First-time,VH05436,Auto,Piaggio,4,Diesel,Delhi,Delhi,Connaught Place,Arterial,28.62066806148495,77.22198293185183,High
V002874,Wrong Side Driving,954.34,High,False,12.1,2024-09-14,07:28:00,7,Saturday,9,2024,Morning,True,D02891,67,51+,Male,No License,3,Repeat,VH02755,SUV,Honda,6,CNG,Lucknow,Uttar Pradesh,Lucknow,Intersection,19.998059561964233,78.0010282649608,High
V002875,Using Mobile,1315.98,Low,False,67.8,2024-01-19,11:12:00,11,Friday,1,2024,Morning,False,D01509,52,51+,Male,LMV-NT,3,Repeat,VH07829,Bus,Eicher,4,EV,Ahmedabad,Gujarat,Ahmedabad,Highway,20.00555994640932,77.99559973037186,Medium
V002876,Overspeeding,1629.42,Critical,False,6.3,2024-09-18,13:07:00,13,Wednesday,9,2024,Afternoon,False,D03644,24,18-25,Male,HMV,0,First-time,VH06458,Bike,Royal Enfield,7,Petrol,Pune,Maharashtra,Shivajinagar,Intersection,18.50150927957916,73.83374898935139,Critical
V002877,Overspeeding,1928.3,Medium,False,70.3,2024-08-13,03:54:00,3,Tuesday,8,2024,Night,False,D02945,69,51+,Male,MCWG,1,Repeat,VH01815,Truck,Mahindra,13,Diesel,Chennai,Tamil Nadu,Chennai,Rural,20.003010406607565,77.99482130525259,High
V002878,Overspeeding,1795.85,Medium,False,33.1,2025-07-13,12:06:00,12,Sunday,7,2025,Afternoon,True,D01617,70,51+,Male,LMV,8,Habitual,VH04047,Car,Mahindra,1,Diesel,Kolkata,West Bengal,Kolkata,Intersection,20.006783162461033,77.99668231440434,High
V002879,Signal Jumping,633.68,Low,False,34.3,2025-07-28,15:47:00,15,Monday,7,2025,Afternoon,False,D01876,27,26-35,Female,No License,1,Repeat,VH02838,Bike,KTM,15,EV,Pune,Maharashtra,Shivajinagar,Intersection,18.501621391121787,73.83122449233191,High
V002880,Triple Riding,625.98,Low,False,40.4,2025-08-22,04:55:00,4,Friday,8,2025,Night,False,D04846,37,36-50,Male,HMV,2,Repeat,VH07619,Bike,KTM,8,CNG,Nagpur,Maharashtra,Kamptee Road,Arterial,21.173738202375905,79.11285171026313,Medium
V002881,Using Mobile,1743.04,High,False,71.8,2024-01-06,11:23:00,11,Saturday,1,2024,Morning,True,D01547,27,26-35,Female,HMV,2,Repeat,VH06036,Car,Honda,0,EV,Lucknow,Uttar Pradesh,Lucknow,Rural,20.004794996713258,77.99022216205142,High
V002882,Wrong Side Driving,400.1,Medium,False,35.6,2025-07-29,16:53:00,16,Tuesday,7,2025,Afternoon,False,D00093,54,51+,Female,MCWG,0,First-time,VH01170,Car,Hyundai,15,Petrol,Delhi,Delhi,India Gate Area,Arterial,28.61518665302114,77.22354592317049,Low
V002883,Overspeeding,1642.89,Low,False,15.4,2024-04-02,02:07:00,2,Tuesday,4,2024,Night,False,D01761,56,51+,Female,MCWG,7,Habitual,VH02068,Truck,Eicher,13,Petrol,Nagpur,Maharashtra,Gittikhadan,Residential,21.140119079993017,79.13478968214038,Medium
V002884,Signal Jumping,946.24,Medium,False,20.8,2025-10-11,15:21:00,15,Saturday,10,2025,Afternoon,True,D00657,66,51+,Female,MCWOG,4,Habitual,VH01909,Bike,TVS,4,Petrol,Delhi,Delhi,Connaught Place,Arterial,28.6389507763769,77.22005886046368,High
V002885,Wrong Side Driving,515.3,Medium,False,11.7,2024-05-26,15:07:00,15,Sunday,5,2024,Afternoon,True,D04449,68,51+,Male,MCWOG,0,First-time,VH03637,Auto,Piaggio,13,CNG,Hyderabad,Telangana,Mehdipatnam,Intersection,17.333544269509996,78.41418559654912,Low
V002886,Signal Jumping,619.53,Low,False,41.4,2024-11-15,19:16:00,19,Friday,11,2024,Evening,False,D02652,21,18-25,Male,LMV-NT,2,Repeat,VH05056,Bike,Honda,5,EV,Delhi,Delhi,Dwarka,Residential,28.58361113596891,77.0473341294467,Low
V002887,No Seatbelt,423.52,Low,True,41.5,2025-05-31,11:41:00,11,Saturday,5,2025,Morning,True,D04276,24,18-25,Male,HMV,0,First-time,VH05820,Bike,KTM,2,Diesel,Mumbai,Maharashtra,Marine Drive,Coastal,18.943516536872647,72.81450862414957,High
V002888,Overspeeding,1944.8,High,False,34.2,2024-04-03,17:55:00,17,Wednesday,4,2024,Evening,False,D03330,49,36-50,Male,MCWG,4,Habitual,VH01228,Car,Mahindra,6,EV,Bengaluru,Karnataka,Malleshwaram,Residential,13.017671211223556,77.58444536123946,High
V002889,Signal Jumping,584.39,Medium,False,96.1,2024-09-10,15:03:00,15,Tuesday,9,2024,Afternoon,False,D00981,68,51+,Male,MCWG,2,Repeat,VH07385,Bike,KTM,12,EV,Chennai,Tamil Nadu,Chennai,Highway,19.995302860157874,78.00709478480793,High
V002890,Illegal Parking,154.01,Critical,False,37.5,2025-04-05,08:36:00,8,Saturday,4,2025,Morning,True,D02996,21,18-25,Male,LMV-NT,7,Habitual,VH05757,Truck,Ashok Leyland,13,EV,Hyderabad,Telangana,Miyapur,Residential,17.49210160846097,78.39518017144596,Critical
V002891,No Helmet,562.1,Low,False,72.4,2024-10-11,10:42:00,10,Friday,10,2024,Morning,False,D01560,46,36-50,Male,HMV,4,Habitual,VH01859,Auto,TVS,4,Petrol,Lucknow,Uttar Pradesh,Lucknow,Highway,19.999501021330314,78.00379252937405,Low
V002892,Using Mobile,647.14,High,False,16.8,2025-05-22,03:11:00,3,Thursday,5,2025,Night,False,D02108,32,26-35,Male,MCWOG,0,First-time,VH01407,Bike,Honda,10,Diesel,Chennai,Tamil Nadu,Chennai,Intersection,20.005429634116744,78.00770043738773,High
V002893,Overspeeding,1281.35,Low,False,30.6,2025-12-05,10:31:00,10,Friday,12,2025,Morning,False,D00815,40,36-50,Female,MCWG,0,First-time,VH03278,Bike,Royal Enfield,15,EV,Chennai,Tamil Nadu,Chennai,Arterial,19.990322097021387,77.99494314287571,Low
V002894,Wrong Side Driving,442.47,High,False,56.4,2024-08-04,21:37:00,21,Sunday,8,2024,Night,True,D02753,57,51+,Male,LMV-NT,4,Habitual,VH07110,Auto,Piaggio,8,Diesel,Mumbai,Maharashtra,Chembur,Arterial,19.057791250521515,72.9260062036075,High
V002895,Signal Jumping,769.29,Medium,False,29.8,2025-04-10,02:33:00,2,Thursday,4,2025,Night,False,D04778,44,36-50,Male,LMV,5,Habitual,VH00756,Truck,Eicher,1,Diesel,Bhopal,Madhya Pradesh,Bhopal,Intersection,19.998247656879936,77.99878546941561,Low
V002896,Drunk Driving,4434.02,Medium,False,31.9,2024-12-23,18:17:00,18,Monday,12,2024,Evening,False,D03625,46,36-50,Female,HMV,2,Repeat,VH05992,Car,Maruti Suzuki,8,Diesel,Mumbai,Maharashtra,Andheri-Kurla,Arterial,19.093717629848022,72.83677585479388,Medium
V002897,Drunk Driving,3228.18,Medium,False,104.3,2024-10-06,07:36:00,7,Sunday,10,2024,Morning,True,D01771,68,51+,Male,MCWOG,0,First-time,VH05240,Bike,Honda,14,Diesel,Lucknow,Uttar Pradesh,Lucknow,Highway,20.005427334729404,78.00454748847419,High
V002898,No Helmet,348.09,High,False,24.3,2025-03-04,07:39:00,7,Tuesday,3,2025,Morning,False,D04699,41,36-50,Male,MCWG,1,Repeat,VH04309,Truck,Tata,12,CNG,Pune,Maharashtra,Kharadi,Arterial,18.53954676873055,73.88439752702837,High
V002899,Overspeeding,1212.2,High,False,45.0,2025-10-14,19:29:00,19,Tuesday,10,2025,Evening,False,D02139,68,51+,Male,MCWOG,1,Repeat,VH03741,Bike,Honda,1,EV,Bhopal,Madhya Pradesh,Bhopal,Rural,20.00515244151142,78.00526006815889,High
V002900,Wrong Side Driving,588.11,Medium,False,26.2,2024-04-11,12:54:00,12,Thursday,4,2024,Afternoon,False,D04422,59,51+,Male,MCWOG,7,Habitual,VH07224,Auto,Bajaj,14,Diesel,Lucknow,Uttar Pradesh,Lucknow,Arterial,19.997665642832565,78.00294805017212,Medium
V002901,No Helmet,497.72,Low,False,53.8,2025-01-29,07:55:00,7,Wednesday,1,2025,Morning,False,D04579,42,36-50,Male,HMV,0,First-time,VH02259,Auto,Piaggio,11,Petrol,Bhopal,Madhya Pradesh,Bhopal,Rural,19.992284825847946,77.9939149728348,High
V002902,Wrong Side Driving,303.13,Medium,False,44.6,2025-07-11,20:08:00,20,Friday,7,2025,Evening,False,D04232,27,26-35,Male,No License,1,Repeat,VH01427,Bike,Royal Enfield,15,CNG,Delhi,Delhi,Dwarka,Residential,28.587473518761136,77.0541242747111,Medium
V002903,Overspeeding,1170.87,Medium,False,33.9,2025-07-28,00:09:00,0,Monday,7,2025,Night,False,D03875,26,26-35,Male,LMV,0,First-time,VH05726,Bike,Royal Enfield,13,CNG,Chennai,Tamil Nadu,Chennai,Intersection,20.00655177449575,78.0012304701556,Medium
