vehicle_surrogate_key,vehicle_key,vehicle_type,vehicle_brand,vehicle_age,fuel_type
2025,VEH006251,Bike,Royal Enfield,9,Petrol
2026,VEH004790,Car,Toyota,10,Petrol
2027,VEH001550,Car,Maruti Suzuki,1,Petrol
2028,VEH001100,Car,Toyota,4,Diesel
2029,VEH000583,Car,Toyota,17,Petrol
2030,VEH007742,Van,Maruti Suzuki,5,CNG
2031,VEH000167,Auto Rickshaw,Piaggio,7,CNG
2032,VEH005316,Bike,Suzuki,8,Petrol
2033,VEH003091,Car,Hyundai,0,Petrol
2034,VEH001396,Bike,Honda,9,Electric
2035,VEH002327,Scooter,TVS,4,Petrol
2036,VEH007123,Bike,Suzuki,18,Petrol
2037,VEH005456,Scooter,TVS,10,Petrol
2038,VEH000046,Bike,Suzuki,3,Petrol
2039,VEH006930,Auto Rickshaw,TVS,7,Petrol
2040,VEH006621,Bus,Eicher,4,CNG
2041,VEH007101,Bike,Hero,10,Electric
2042,VEH001544,Bike,Hero,10,Petrol
2043,VEH001926,Bike,KTM,2,Electric
2044,VEH002627,Scooter,Vespa,15,Petrol
2045,VEH005910,Bike,Bajaj,3,Petrol
2046,VEH000266,Bike,Yamaha,5,Electric
2047,VEH004016,Bike,TVS,1,Electric
2048,VEH000400,Auto Rickshaw,Piaggio,1,Diesel
2049,VEH005988,Car,Hyundai,5,Diesel
2050,VEH005995,Bike,Royal Enfield,8,Petrol
2051,VEH000029,Scooter,Vespa,8,Petrol
2052,VEH004952,Bike,Honda,8,Petrol
2053,VEH007661,Truck,Mahindra,7,Diesel
2054,VEH003376,Bike,Yamaha,0,Petrol
2055,VEH006043,Scooter,Suzuki,8,Petrol
2056,VEH002133,Car,Maruti Suzuki,17,Petrol
2057,VEH001967,Truck,BharatBenz,0,Diesel
2058,VEH006350,Bike,Yamaha,2,Electric
2059,VEH007398,Van,Force,8,Diesel
2060,VEH002526,Auto Rickshaw,TVS,9,Diesel
2061,VEH005195,Scooter,TVS,7,Petrol
2062,VEH006699,Scooter,Honda,3,Petrol
2063,VEH002013,Bus,Eicher,7,Diesel
2064,VEH007324,Bike,TVS,10,Petrol
2065,VEH006835,Bike,Honda,1,Petrol
2066,VEH000038,Auto Rickshaw,Bajaj,4,CNG
2067,VEH006745,Bike,Honda,3,Petrol
2068,VEH004476,Bike,TVS,3,Petrol
2069,VEH005329,Car,Toyota,14,Electric
2070,VEH001988,Van,Mahindra,0,Petrol
2071,VEH004289,Bike,Bajaj,1,Petrol
2072,VEH004214,Auto Rickshaw,TVS,15,Petrol
2073,VEH005273,Bike,Yamaha,5,Petrol
2074,VEH004619,Bike,Honda,1,Petrol
2075,VEH004201,Car,Volkswagen,1,Diesel
2076,VEH003483,Bike,Royal Enfield,3,Electric
2077,VEH006302,Scooter,Hero,0,Petrol
2078,VEH004778,Bike,Bajaj,20,Petrol
2079,VEH000602,Scooter,Suzuki,8,Petrol
2080,VEH003396,Car,Hyundai,5,CNG
2081,VEH006687,Car,Volkswagen,8,Petrol
2082,VEH005691,Bike,TVS,14,Petrol
2083,VEH005777,Bike,Yamaha,8,Petrol
2084,VEH001195,Car,Tata,3,Diesel
2085,VEH007848,Bike,TVS,20,Petrol
2086,VEH004924,Car,Maruti Suzuki,0,Petrol
2087,VEH003046,Car,Maruti Suzuki,14,Petrol
2088,VEH005696,Bike,TVS,2,Petrol
2089,VEH007263,Bike,Bajaj,16,Petrol
2090,VEH002001,Car,Mahindra,0,CNG
2091,VEH002099,Bike,Hero,9,Petrol
2092,VEH006607,Scooter,Bajaj,3,Petrol
2093,VEH003002,Bike,Honda,8,Electric
2094,VEH006390,Bike,TVS,0,Electric
2095,VEH006454,Bike,TVS,17,Petrol
2096,VEH005393,Van,Maruti Suzuki,2,Petrol
2097,VEH004940,Bike,KTM,0,Petrol
2098,VEH000742,Car,Maruti Suzuki,10,Petrol
2099,VEH004751,Bike,Royal Enfield,5,Petrol
2100,VEH002999,Car,Tata,2,Electric
2101,VEH003948,Van,Tata,4,Petrol
2102,VEH001104,Bus,Tata,2,Diesel
2103,VEH004963,Bike,Hero,7,Electric
2104,VEH003129,Car,Mahindra,8,Electric
2105,VEH001912,Scooter,TVS,5,Electric
2106,VEH000537,Bus,Ashok Leyland,4,Diesel
2107,VEH004844,Bike,Bajaj,3,Petrol
2108,VEH003230,Car,Hyundai,10,Petrol
2109,VEH006210,Car,Kia,4,Petrol
2110,VEH006101,Van,Maruti Suzuki,4,CNG
2111,VEH005906,Bike,Honda,2,Electric
2112,VEH002607,Scooter,Honda,6,Petrol
2113,VEH007239,Bike,Honda,8,Petrol
2114,VEH001357,Bike,Yamaha,5,Petrol
2115,VEH006686,Auto Rickshaw,Bajaj,12,Diesel
2116,VEH005699,Bike,Yamaha,8,Petrol
2117,VEH002720,Bike,Honda,7,Petrol
2118,VEH005173,Van,Mahindra,1,Diesel
2119,VEH002462,Car,Volkswagen,6,Petrol
2120,VEH002576,Scooter,Honda,15,Petrol
2121,VEH002927,Bike,Honda,6,Petrol
2122,VEH000296,Car,Honda,2,Petrol
2123,VEH003472,Scooter,Vespa,4,Petrol
2124,VEH001021,Bike,Suzuki,3,Petrol
2125,VEH005008,Car,Toyota,8,Diesel
2126,VEH003127,Bike,Yamaha,2,Petrol
2127,VEH007973,Scooter,Vespa,4,Petrol
2128,VEH006355,Auto Rickshaw,Piaggio,4,CNG
2129,VEH004340,Auto Rickshaw,Piaggio,2,Diesel
2130,VEH005513,Auto Rickshaw,Piaggio,7,CNG
2131,VEH002613,Auto Rickshaw,Piaggio,9,Petrol
2132,VEH004208,Scooter,TVS,20,Petrol
2133,VEH004561,Bike,TVS,8,Petrol
2134,VEH004966,Car,Volkswagen,6,Petrol
2135,VEH004697,Car,Toyota,1,Diesel
2136,VEH005649,Bike,KTM,2,Petrol
2137,VEH002076,Car,Toyota,15,Petrol
2138,VEH004109,Auto Rickshaw,Bajaj,18,CNG
2139,VEH000452,Car,Volkswagen,12,Petrol
2140,VEH002968,Car,Toyota,13,Petrol
2141,VEH000172,Bike,TVS,11,Petrol
2142,VEH002534,Car,Kia,20,Diesel
2143,VEH007426,Scooter,Hero,20,Electric
2144,VEH000459,Bike,Hero,9,Petrol
2145,VEH000042,Bike,KTM,0,Petrol
2146,VEH005613,Car,Toyota,1,Petrol
2147,VEH006269,Car,Hyundai,9,Petrol
2148,VEH001727,Bike,KTM,2,Petrol
2149,VEH002604,Scooter,Suzuki,4,Electric
2150,VEH000045,Car,Honda,2,Diesel
2151,VEH004227,Bike,Yamaha,3,Petrol
2152,VEH004797,Bus,BharatBenz,16,CNG
2153,VEH004451,Bike,Suzuki,8,Petrol
2154,VEH002842,Auto Rickshaw,Bajaj,10,CNG
2155,VEH007812,Car,Maruti Suzuki,0,Petrol
2156,VEH001018,Bike,KTM,5,Petrol
2157,VEH001725,Bike,Honda,0,Electric
2158,VEH004253,Bike,Royal Enfield,20,Petrol
2159,VEH005779,Auto Rickshaw,Bajaj,10,CNG
2160,VEH006393,Scooter,Bajaj,0,Electric
2161,VEH001280,Bike,KTM,5,Petrol
2162,VEH001307,Car,Kia,4,Petrol
2163,VEH006641,Bike,Bajaj,6,Petrol
2164,VEH004349,Car,Kia,5,Diesel
2165,VEH005676,Truck,Eicher,3,CNG
2166,VEH001318,Car,Kia,9,Petrol
2167,VEH006353,Car,Toyota,12,Petrol
2168,VEH000732,Auto Rickshaw,Piaggio,7,Petrol
2169,VEH007300,Auto Rickshaw,Piaggio,0,Petrol
2170,VEH001919,Bike,Bajaj,3,Petrol
2171,VEH003960,Car,Volkswagen,5,Petrol
2172,VEH003312,Scooter,Honda,15,Petrol
2173,VEH001124,Bike,KTM,3,Petrol
2174,VEH001035,Scooter,Honda,3,Petrol
2175,VEH003895,Auto Rickshaw,Piaggio,0,Diesel
2176,VEH007801,Bike,Suzuki,5,Petrol
2177,VEH005114,Scooter,Honda,1,Petrol
2178,VEH003790,Car,Honda,4,Electric
2179,VEH003290,Auto Rickshaw,TVS,1,Diesel
2180,VEH000750,Bike,Hero,5,Petrol
2181,VEH002257,Bike,TVS,1,Petrol
2182,VEH005362,Bike,Hero,3,Electric
2183,VEH001066,Car,Mahindra,12,Electric
2184,VEH007321,Bus,BharatBenz,11,Diesel
2185,VEH001721,Auto Rickshaw,Bajaj,16,CNG
2186,VEH001311,Auto Rickshaw,TVS,10,CNG
2187,VEH001320,Car,Volkswagen,0,Petrol
2188,VEH003774,Auto Rickshaw,Bajaj,1,CNG
2189,VEH000656,Truck,Mahindra,7,Diesel
2190,VEH007640,Truck,Ashok Leyland,2,Diesel
2191,VEH001981,Car,Volkswagen,6,Petrol
2192,VEH006866,Car,Kia,17,Diesel
2193,VEH005242,Scooter,Hero,2,Electric
2194,VEH000738,Auto Rickshaw,Piaggio,4,CNG
2195,VEH001753,Truck,Eicher,5,Diesel
2196,VEH007928,Bike,Bajaj,3,Petrol
2197,VEH002709,Bike,Royal Enfield,4,Petrol
2198,VEH002880,Bike,Bajaj,3,Petrol
2199,VEH007270,Bus,Tata,2,CNG
2200,VEH001455,Car,Honda,12,Diesel
2201,VEH002550,Bike,TVS,2,Petrol
2202,VEH004347,Bike,Honda,17,Petrol
2203,VEH001827,Bike,Hero,2,Petrol
2204,VEH002494,Bike,KTM,5,Petrol
2205,VEH004156,Bike,TVS,3,Petrol
2206,VEH005624,Bike,Honda,3,Petrol
2207,VEH003239,Truck,Mahindra,1,Diesel
2208,VEH005477,Bus,BharatBenz,3,Diesel
2209,VEH007238,Bike,Yamaha,6,Electric
2210,VEH000108,Truck,Mahindra,6,Diesel
2211,VEH004456,Bike,Royal Enfield,1,Petrol
2212,VEH001327,Scooter,Hero,0,Petrol
2213,VEH005363,Scooter,Vespa,0,Petrol
2214,VEH003374,Car,Mahindra,2,Diesel
2215,VEH007289,Van,Force,2,Diesel
2216,VEH007116,Bike,Royal Enfield,1,Petrol
2217,VEH002766,Bike,Yamaha,3,Petrol
2218,VEH003787,Auto Rickshaw,TVS,4,CNG
2219,VEH002226,Scooter,Vespa,0,Petrol
2220,VEH003450,Truck,BharatBenz,6,Diesel
2221,VEH005594,Car,Volkswagen,0,Diesel
2222,VEH007388,Bike,Hero,6,Petrol
2223,VEH007772,Truck,Eicher,1,Diesel
2224,VEH007113,Bike,Royal Enfield,17,Petrol
2225,VEH004329,Bike,KTM,15,Petrol
2226,VEH002782,Scooter,Hero,9,Petrol
2227,VEH000052,Scooter,Bajaj,4,Electric
2228,VEH007072,Auto Rickshaw,TVS,6,CNG
2229,VEH005861,Car,Tata,5,Petrol
2230,VEH000368,Car,Kia,4,Diesel
2231,VEH003680,Auto Rickshaw,Bajaj,1,CNG
2232,VEH004956,Scooter,Hero,14,Electric
2233,VEH001456,Scooter,Honda,3,Petrol
2234,VEH001565,Bike,TVS,6,Electric
2235,VEH006603,Car,Kia,5,Diesel
2236,VEH001614,Scooter,Bajaj,6,Petrol
2237,VEH003273,Bike,Royal Enfield,6,Petrol
2238,VEH003840,Scooter,Suzuki,3,Petrol
2239,VEH005338,Car,Honda,7,Petrol
2240,VEH005713,Van,Mahindra,8,CNG
2241,VEH007899,Car,Volkswagen,6,Diesel
2242,VEH004470,Car,Maruti Suzuki,14,CNG
2243,VEH007129,Bike,Honda,0,Petrol
2244,VEH005268,Auto Rickshaw,Piaggio,5,Diesel
2245,VEH002682,Bike,Bajaj,5,Petrol
2246,VEH000447,Scooter,Vespa,5,Petrol
2247,VEH003181,Car,Tata,1,Petrol
2248,VEH002618,Bike,Hero,4,Petrol
2249,VEH000726,Bus,Ashok Leyland,5,Diesel
2250,VEH007312,Car,Mahindra,4,Petrol
2251,VEH002401,Van,Maruti Suzuki,5,Petrol
2252,VEH005405,Van,Maruti Suzuki,5,Diesel
2253,VEH004551,Car,Kia,18,Petrol
2254,VEH000308,Bike,TVS,0,Petrol
2255,VEH003430,Bus,Ashok Leyland,11,Diesel
2256,VEH007558,Bike,Yamaha,3,Petrol
2257,VEH001945,Car,Hyundai,4,CNG
2258,VEH004424,Bike,Bajaj,2,Petrol
2259,VEH001437,Bike,TVS,3,Petrol
2260,VEH003808,Scooter,Vespa,17,Petrol
2261,VEH002282,Scooter,Honda,5,Petrol
2262,VEH000919,Bike,Yamaha,1,Petrol
2263,VEH001847,Truck,Ashok Leyland,3,Diesel
2264,VEH002084,Bike,Honda,14,Petrol
2265,VEH007074,Scooter,TVS,13,Electric
2266,VEH003112,Bike,Royal Enfield,8,Petrol
2267,VEH003921,Bike,Suzuki,17,Petrol
2268,VEH002609,Scooter,Suzuki,5,Petrol
2269,VEH001395,Scooter,Honda,1,Petrol
2270,VEH005155,Bus,Tata,9,CNG
2271,VEH001824,Auto Rickshaw,Bajaj,3,CNG
2272,VEH007418,Auto Rickshaw,Bajaj,5,Petrol
2273,VEH004206,Auto Rickshaw,TVS,5,Petrol
2274,VEH005807,Bike,TVS,17,Petrol
2275,VEH007064,Scooter,Suzuki,8,Petrol
2276,VEH007716,Bike,Hero,4,Electric
2277,VEH006914,Bike,Suzuki,11,Electric
2278,VEH002413,Car,Hyundai,15,Diesel
2279,VEH006535,Van,Tata,8,Diesel
2280,VEH006189,Scooter,Bajaj,6,Petrol
2281,VEH004921,Truck,Tata,10,Diesel
2282,VEH004866,Bike,Honda,1,Petrol
2283,VEH004604,Car,Hyundai,5,Petrol
2284,VEH002942,Bike,Royal Enfield,7,Petrol
2285,VEH002872,Van,Mahindra,4,Diesel
2286,VEH006919,Scooter,TVS,2,Petrol
2287,VEH004648,Bike,Royal Enfield,5,Petrol
2288,VEH000711,Bike,Hero,5,Electric
2289,VEH004874,Bike,Yamaha,5,Petrol
2290,VEH004771,Bike,Suzuki,17,Petrol
2291,VEH003874,Scooter,Hero,5,Petrol
2292,VEH005432,Bike,TVS,3,Petrol
2293,VEH001034,Bike,Hero,3,Petrol
2294,VEH002705,Bus,Tata,8,Diesel
2295,VEH002090,Scooter,Honda,9,Petrol
2296,VEH005193,Scooter,Hero,19,Petrol
2297,VEH002787,Car,Mahindra,15,Petrol
2298,VEH002353,Bike,Yamaha,16,Petrol
2299,VEH006875,Bike,KTM,4,Petrol
2300,VEH006134,Auto Rickshaw,TVS,2,Petrol
2301,VEH006725,Car,Honda,20,Petrol
2302,VEH007648,Bike,Yamaha,7,Petrol
2303,VEH002911,Bike,Royal Enfield,2,Petrol
2304,VEH001984,Truck,BharatBenz,3,Diesel
2305,VEH004296,Bike,Hero,17,Petrol
2306,VEH001903,Car,Tata,1,Petrol
2307,VEH007414,Bike,Hero,0,Petrol
2308,VEH004446,Bus,Eicher,15,Diesel
2309,VEH004831,Scooter,Suzuki,1,Petrol
2310,VEH005427,Bike,TVS,5,Petrol
2311,VEH001384,Car,Volkswagen,4,Petrol
2312,VEH004853,Auto Rickshaw,Piaggio,20,Diesel
2313,VEH005687,Bike,Yamaha,9,Petrol
2314,VEH001561,Bike,Suzuki,0,Petrol
2315,VEH003439,Bike,Suzuki,9,Petrol
2316,VEH007697,Scooter,Suzuki,3,Petrol
2317,VEH000350,Bike,TVS,1,Electric
2318,VEH005148,Bike,Honda,15,Petrol
2319,VEH005783,Bike,Honda,7,Petrol
2320,VEH004949,Car,Maruti Suzuki,2,Diesel
2321,VEH000182,Auto Rickshaw,TVS,1,Petrol
2322,VEH000444,Car,Tata,2,Electric
2323,VEH007231,Car,Maruti Suzuki,0,Diesel
2324,VEH003753,Car,Hyundai,3,CNG
2325,VEH002779,Scooter,TVS,9,Electric
2326,VEH004443,Bike,Royal Enfield,12,Petrol
2327,VEH001726,Bike,Bajaj,10,Petrol
2328,VEH000851,Scooter,Bajaj,15,Petrol
2329,VEH000263,Scooter,Honda,5,Electric
2330,VEH007367,Car,Kia,9,Diesel
2331,VEH005061,Bike,TVS,7,Petrol
2332,VEH002155,Auto Rickshaw,Piaggio,3,Petrol
2333,VEH006342,Car,Toyota,9,Petrol
2334,VEH005107,Bike,Hero,1,Petrol
2335,VEH005194,Bike,Honda,10,Petrol
2336,VEH006085,Bike,Yamaha,9,Petrol
2337,VEH001245,Car,Honda,1,CNG
2338,VEH004783,Scooter,TVS,3,Petrol
2339,VEH006256,Bike,Yamaha,5,Petrol
2340,VEH005406,Scooter,Vespa,2,Petrol
2341,VEH001632,Scooter,Hero,0,Petrol
2342,VEH002009,Car,Maruti Suzuki,10,CNG
2343,VEH005992,Car,Mahindra,10,Petrol
2344,VEH007851,Car,Honda,2,Electric
2345,VEH005376,Car,Tata,4,Petrol
2346,VEH003470,Auto Rickshaw,Bajaj,9,CNG
2347,VEH005519,Bike,Hero,9,Electric
2348,VEH004699,Bike,Honda,3,Electric
2349,VEH002917,Car,Hyundai,8,Diesel
2350,VEH002893,Car,Volkswagen,4,Diesel
2351,VEH007132,Car,Hyundai,9,Electric
2352,VEH006729,Car,Volkswagen,7,CNG
2353,VEH006871,Auto Rickshaw,TVS,18,CNG
2354,VEH003069,Bike,TVS,2,Petrol
2355,VEH000233,Bus,Ashok Leyland,4,CNG
2356,VEH000199,Bike,Bajaj,2,Petrol
2357,VEH002822,Van,Force,6,Petrol
2358,VEH002620,Bike,Suzuki,2,Petrol
2359,VEH005330,Bike,KTM,8,Petrol
2360,VEH007959,Scooter,Bajaj,0,Petrol
2361,VEH000670,Bike,Bajaj,5,Petrol
2362,VEH003441,Car,Honda,5,Diesel
2363,VEH000190,Scooter,Honda,5,Electric
2364,VEH007709,Bike,Yamaha,1,Petrol
2365,VEH006978,Car,Kia,2,Petrol
2366,VEH005000,Car,Volkswagen,8,Diesel
2367,VEH005435,Truck,Eicher,8,Diesel
2368,VEH001411,Auto Rickshaw,TVS,7,CNG
2369,VEH006380,Van,Tata,1,Petrol
2370,VEH006438,Bike,Honda,1,Petrol
2371,VEH000211,Car,Mahindra,0,Diesel
2372,VEH002440,Car,Toyota,0,Petrol
2373,VEH003675,Car,Mahindra,11,Petrol
2374,VEH000667,Car,Tata,16,Petrol
2375,VEH004079,Scooter,TVS,10,Electric
2376,VEH004887,Scooter,Bajaj,1,Petrol
2377,VEH007457,Bike,Bajaj,12,Petrol
2378,VEH003392,Car,Hyundai,7,Petrol
2379,VEH006679,Bus,Eicher,3,Diesel
2380,VEH005324,Car,Hyundai,0,Electric
2381,VEH007356,Auto Rickshaw,Bajaj,3,CNG
2382,VEH001628,Car,Kia,19,Petrol
2383,VEH006237,Bike,KTM,3,Petrol
2384,VEH004564,Bike,Bajaj,19,Petrol
2385,VEH000629,Scooter,Suzuki,4,Petrol
2386,VEH003823,Bike,TVS,10,Petrol
2387,VEH001216,Bike,Hero,5,Electric
2388,VEH000128,Bike,Royal Enfield,13,Petrol
2389,VEH004770,Bike,Bajaj,2,Petrol
2390,VEH006682,Car,Volkswagen,11,Petrol
2391,VEH001101,Bus,Ashok Leyland,3,CNG
2392,VEH004948,Bike,Hero,9,Petrol
2393,VEH000715,Truck,Eicher,3,Diesel
2394,VEH004218,Car,Hyundai,3,Electric
2395,VEH000542,Car,Honda,15,Diesel
2396,VEH005828,Bus,Eicher,15,Diesel
2397,VEH000259,Scooter,Bajaj,7,Petrol
2398,VEH005892,Car,Hyundai,20,Diesel
2399,VEH006396,Bike,KTM,3,Petrol
2400,VEH006492,Bike,Bajaj,0,Electric
2401,VEH006558,Auto Rickshaw,TVS,20,Petrol
2402,VEH001482,Bike,TVS,1,Petrol
2403,VEH002824,Bike,Suzuki,1,Petrol
2404,VEH005847,Car,Volkswagen,3,Petrol
2405,VEH004089,Car,Hyundai,4,Diesel
2406,VEH002961,Bike,Hero,0,Petrol
2407,VEH002654,Scooter,Bajaj,6,Petrol
2408,VEH004243,Auto Rickshaw,Bajaj,0,Petrol
2409,VEH006089,Auto Rickshaw,TVS,15,CNG
2410,VEH004330,Car,Honda,4,Petrol
2411,VEH002311,Car,Hyundai,18,Diesel
2412,VEH003275,Scooter,Vespa,1,Electric
2413,VEH007645,Bike,Yamaha,1,Petrol
2414,VEH005214,Truck,Mahindra,7,Diesel
2415,VEH003165,Scooter,Vespa,1,Petrol
2416,VEH004552,Bike,KTM,6,Petrol
2417,VEH006076,Bike,Yamaha,8,Petrol
2418,VEH001840,Bike,Royal Enfield,6,Petrol
2419,VEH003246,Scooter,Hero,15,Electric
2420,VEH006462,Scooter,TVS,5,Petrol
2421,VEH001223,Car,Tata,12,Electric
2422,VEH004504,Bike,Hero,0,Petrol
2423,VEH005621,Bike,KTM,1,Petrol
2424,VEH003926,Scooter,Suzuki,4,Petrol
2425,VEH004918,Truck,Eicher,4,Diesel
2426,VEH002773,Bike,Royal Enfield,1,Petrol
2427,VEH000039,Car,Volkswagen,2,Petrol
2428,VEH000626,Car,Hyundai,0,Petrol
2429,VEH004569,Car,Maruti Suzuki,9,CNG
2430,VEH000396,Bike,Yamaha,0,Petrol
2431,VEH004063,Truck,BharatBenz,4,Diesel
2432,VEH003451,Truck,BharatBenz,2,Diesel
2433,VEH002530,Bike,Bajaj,8,Petrol
2434,VEH007766,Bike,Honda,7,Petrol
2435,VEH002599,Bike,Suzuki,6,Petrol
2436,VEH006756,Scooter,Hero,8,Petrol
2437,VEH007043,Car,Honda,2,Petrol
2438,VEH007881,Bike,Hero,0,Electric
2439,VEH006230,Auto Rickshaw,Piaggio,18,Petrol
2440,VEH003340,Bike,Bajaj,2,Petrol
2441,VEH004033,Bike,KTM,0,Petrol
2442,VEH003528,Van,Mahindra,6,Diesel
2443,VEH002830,Bike,Royal Enfield,3,Petrol
2444,VEH004306,Bike,Hero,8,Petrol
2445,VEH001337,Bike,Bajaj,2,Petrol
2446,VEH007813,Auto Rickshaw,TVS,0,Diesel
2447,VEH007637,Car,Volkswagen,1,Petrol
2448,VEH005775,Bike,KTM,7,Petrol
2449,VEH007175,Car,Volkswagen,0,Petrol
2450,VEH000446,Bike,Suzuki,7,Petrol
2451,VEH006721,Bike,Suzuki,1,Electric
2452,VEH002244,Car,Tata,19,CNG
2453,VEH003654,Bus,Tata,0,Diesel
2454,VEH006289,Truck,Tata,2,Diesel
2455,VEH000332,Car,Mahindra,5,Petrol
2456,VEH003237,Car,Maruti Suzuki,15,Diesel
2457,VEH006367,Bike,Hero,16,Petrol
2458,VEH007327,Auto Rickshaw,Piaggio,3,CNG
2459,VEH007416,Car,Tata,2,Petrol
2460,VEH007955,Bike,Hero,5,Petrol
2461,VEH000102,Bike,TVS,0,Petrol
2462,VEH000952,Bike,Bajaj,2,Petrol
2463,VEH004640,Auto Rickshaw,Piaggio,13,CNG
2464,VEH007412,Car,Mahindra,12,CNG
2465,VEH000366,Car,Honda,8,Electric
2466,VEH004492,Truck,Ashok Leyland,0,CNG
2467,VEH003321,Car,Volkswagen,17,CNG
2468,VEH000285,Car,Honda,1,Diesel
2469,VEH004058,Car,Toyota,2,Diesel
2470,VEH004815,Bike,Royal Enfield,2,Electric
2471,VEH000224,Bike,Bajaj,2,Petrol
2472,VEH001254,Bike,TVS,19,Petrol
2473,VEH001879,Auto Rickshaw,Piaggio,10,CNG
2474,VEH000076,Scooter,TVS,1,Petrol
2475,VEH005445,Auto Rickshaw,Piaggio,6,CNG
2476,VEH003108,Car,Tata,12,Diesel
2477,VEH003254,Bike,Hero,2,Petrol
2478,VEH004925,Car,Toyota,3,Diesel
2479,VEH003471,Car,Kia,2,CNG
2480,VEH007858,Car,Honda,0,Diesel
2481,VEH000020,Bike,Bajaj,9,Petrol
2482,VEH002808,Auto Rickshaw,Piaggio,0,CNG
2483,VEH005532,Bike,Suzuki,14,Petrol
2484,VEH007843,Bike,Suzuki,16,Petrol
2485,VEH002992,Bike,Suzuki,15,Electric
2486,VEH005438,Bike,KTM,5,Petrol
2487,VEH005494,Bike,Hero,7,Petrol
2488,VEH002555,Bike,TVS,4,Petrol
2489,VEH004444,Bike,Hero,8,Petrol
2490,VEH003513,Bike,Suzuki,4,Petrol
2491,VEH000374,Car,Kia,0,CNG
2492,VEH001848,Bike,Hero,7,Petrol
2493,VEH005457,Truck,Tata,7,Diesel
2494,VEH005790,Scooter,Hero,5,Petrol
2495,VEH004985,Bike,KTM,4,Petrol
2496,VEH006287,Car,Volkswagen,0,Petrol
2497,VEH003233,Scooter,Suzuki,2,Petrol
2498,VEH004723,Car,Honda,2,Petrol
2499,VEH003997,Scooter,Vespa,4,Electric
2500,VEH006563,Bike,Hero,4,Petrol
2501,VEH005505,Car,Honda,2,Petrol
2502,VEH002695,Van,Tata,4,Petrol
2503,VEH003970,Bike,Yamaha,2,Petrol
2504,VEH002408,Scooter,Suzuki,2,Petrol
2505,VEH001053,Bike,Yamaha,1,Petrol
2506,VEH004007,Van,Force,5,Diesel
2507,VEH000091,Bike,Hero,13,Petrol
2508,VEH003347,Truck,Ashok Leyland,7,Diesel
2509,VEH004355,Bike,Royal Enfield,0,Petrol
2510,VEH001279,Bike,TVS,0,Petrol
2511,VEH007746,Bus,Ashok Leyland,1,CNG
2512,VEH001449,Auto Rickshaw,TVS,6,Petrol
2513,VEH003991,Bus,BharatBenz,8,Diesel
2514,VEH001531,Car,Toyota,10,Petrol
2515,VEH006233,Auto Rickshaw,Piaggio,7,Petrol
2516,VEH000334,Car,Mahindra,6,CNG
2517,VEH004021,Scooter,Suzuki,8,Petrol
2518,VEH003155,Scooter,Suzuki,11,Petrol
2519,VEH006562,Car,Volkswagen,2,Diesel
2520,VEH002841,Truck,Eicher,13,Diesel
2521,VEH003698,Bike,Yamaha,0,Petrol
2522,VEH003015,Bike,Bajaj,5,Petrol
2523,VEH003390,Bike,TVS,1,Petrol
2524,VEH002028,Car,Maruti Suzuki,5,Diesel
2525,VEH000238,Car,Honda,0,Diesel
2526,VEH004125,Car,Hyundai,7,Diesel
2527,VEH007723,Car,Honda,5,Electric
2528,VEH005375,Scooter,Vespa,6,Petrol
2529,VEH000090,Bike,Suzuki,9,Petrol
2530,VEH007788,Scooter,TVS,0,Electric
2531,VEH003958,Bike,Honda,8,Petrol
2532,VEH000913,Car,Volkswagen,2,Petrol
2533,VEH004506,Bike,Royal Enfield,2,Petrol
2534,VEH000110,Car,Mahindra,4,Petrol
2535,VEH003851,Scooter,Vespa,0,Petrol
2536,VEH000965,Scooter,Bajaj,7,Petrol
2537,VEH007815,Bus,Eicher,4,CNG
2538,VEH001341,Scooter,Hero,1,Petrol
2539,VEH005856,Auto Rickshaw,TVS,5,CNG
2540,VEH001640,Car,Toyota,9,CNG
2541,VEH001287,Bike,Royal Enfield,2,Petrol
2542,VEH006962,Scooter,Vespa,0,Petrol
2543,VEH000598,Bike,Suzuki,3,Petrol
2544,VEH001080,Bike,Hero,1,Petrol
2545,VEH001855,Car,Volkswagen,1,Diesel
2546,VEH005768,Auto Rickshaw,Piaggio,18,CNG
2547,VEH005198,Car,Mahindra,4,Petrol
2548,VEH003524,Bike,Suzuki,4,Petrol
2549,VEH002810,Scooter,Vespa,5,Petrol
2550,VEH000412,Bike,Yamaha,18,Petrol
2551,VEH001211,Bike,Bajaj,0,Electric
2552,VEH002655,Car,Honda,9,Petrol
2553,VEH001800,Bike,Suzuki,6,Petrol
2554,VEH004171,Scooter,Vespa,15,Petrol
2555,VEH003578,Car,Kia,8,Electric
2556,VEH004045,Bike,Bajaj,1,Petrol
2557,VEH000654,Truck,Ashok Leyland,10,Diesel
2558,VEH000249,Scooter,Vespa,0,Petrol
2559,VEH005444,Bike,Suzuki,1,Petrol
2560,VEH001091,Bike,Royal Enfield,20,Petrol
2561,VEH003830,Truck,Eicher,17,CNG
2562,VEH007608,Auto Rickshaw,Bajaj,19,CNG
2563,VEH002639,Car,Mahindra,6,Diesel
2564,VEH006555,Bus,Eicher,5,CNG
2565,VEH007610,Bike,TVS,4,Electric
2566,VEH004265,Bike,KTM,4,Petrol
2567,VEH002707,Auto Rickshaw,Bajaj,3,Petrol
