location_surrogate_key,location_key,area_name,city_id,city,state,latitude,longitude
1064,LOC00289,Bypass Road,C092,Sagar,Madhya Pradesh,23.843843,78.750523
1065,LOC00801,Old City,C091,Ujjain,Madhya Pradesh,23.168365,75.774065
1066,LOC00103,Clock Tower Area,C009,Noida,Delhi NCR,28.539502,77.401583
1067,LOC02886,Old City,C080,Bharatpur,Rajasthan,27.222082,77.486112
1068,LOC00968,Railway Crossing,C092,Sagar,Madhya Pradesh,23.827066,78.727239
1069,LOC01883,Railway Crossing,C042,Gwalior,Madhya Pradesh,26.226383,78.182527
1070,LOC01304,Old City,C067,Belgaum,Karnataka,15.864851,74.496942
1071,LOC01583,Highway Junction,C072,Vellore,Tamil Nadu,12.908326,79.135114
1072,LOC00941,Main Road,C069,Shimoga,Karnataka,13.926863,75.568053
1073,LOC01823,Bypass Road,C074,Bhavnagar,Gujarat,21.755598,72.148316
1074,LOC02430,Highway Junction,C110,Guntur,Andhra Pradesh,16.308367,80.436281
1075,LOC01893,Station Area,C077,Junagadh,Gujarat,21.525451,70.452835
1076,LOC02325,Lower Parel,C001,Mumbai,Maharashtra,19.068484,72.881313
1077,LOC01784,Old City,C060,Navi Mumbai,Maharashtra,19.047756,73.024087
1078,LOC01671,Clock Tower Area,C092,Sagar,Madhya Pradesh,23.826298,78.736139
1079,LOC02503,Station Area,C064,Dhule,Maharashtra,20.919193,74.775311
1080,LOC02420,Ring Road,C068,Davangere,Karnataka,14.458658,75.921918
1081,LOC02744,Market Area,C080,Bharatpur,Rajasthan,27.219606,77.48323
1082,LOC00767,Kukatpally,C015,Hyderabad,Telangana,17.372674,78.484635
1083,LOC00878,Dadar,C001,Mumbai,Maharashtra,19.070631,72.892323
1084,LOC01984,New Colony,C025,Surat,Gujarat,21.181616,72.84539
1085,LOC02362,Bypass Road,C061,Amravati,Maharashtra,20.932505,77.755361
1086,LOC00341,Bypass Road,C017,Chennai,Tamil Nadu,13.082735,80.25935
1087,LOC00132,Clock Tower Area,C037,Agra,Uttar Pradesh,27.168789,78.005386
1088,LOC00954,Old City,C102,Patiala,Punjab,30.329122,76.376442
1089,LOC02989,Old City,C082,Bareilly,Uttar Pradesh,28.380881,79.43008
1090,LOC00274,City Center,C103,Panipat,Haryana,29.385011,76.97769
1091,LOC00062,Ring Road,C034,Kanpur,Uttar Pradesh,26.443196,80.32372
1092,LOC00175,Electronic City,C012,Bengaluru,Karnataka,12.973179,77.58319
1093,LOC02892,Railway Crossing,C017,Chennai,Tamil Nadu,13.08536,80.268615
1094,LOC02530,Station Area,C040,Indore,Madhya Pradesh,22.725117,75.850498
1095,LOC02615,City Center,C036,Prayagraj,Uttar Pradesh,25.442414,81.848095
1096,LOC02185,Market Area,C034,Kanpur,Uttar Pradesh,26.442997,80.33508
1097,LOC01368,Station Area,C039,Bhopal,Madhya Pradesh,23.247759,77.423282
1098,LOC02798,IT Park Area,C004,Nashik,Maharashtra,19.987577,73.781346
1099,LOC02214,Main Road,C090,Siliguri,West Bengal,26.713472,88.407446
1100,LOC01952,Industrial Area,C048,Chandigarh,Punjab,30.746531,76.766777
1101,LOC01679,New Colony,C102,Patiala,Punjab,30.343383,76.392194
1102,LOC00488,Old City,C067,Belgaum,Karnataka,15.854844,74.504864
1103,LOC02501,Jayanagar,C012,Bengaluru,Karnataka,12.974944,77.597908
1104,LOC01391,IT Park Area,C087,Mathura,Uttar Pradesh,27.491841,77.671156
1105,LOC02176,Industrial Area,C046,Kochi,Kerala,9.918423,76.261978
1106,LOC01612,Clock Tower Area,C056,Bilaspur,Chhattisgarh,22.078878,82.133732
1107,LOC00904,Manish Nagar,C003,Nagpur,Maharashtra,21.153632,79.090331
1108,LOC00064,Main Road,C064,Dhule,Maharashtra,20.891146,74.760092
1109,LOC01051,Ring Road,C028,Jaipur,Rajasthan,26.917183,75.780283
1110,LOC02942,Flyover Junction,C042,Gwalior,Madhya Pradesh,26.214099,78.190199
1111,LOC00242,IT Park Area,C059,Thane,Maharashtra,19.209253,72.975999
1112,LOC00400,Railway Crossing,C024,Ahmedabad,Gujarat,23.016405,72.559436
1113,LOC02435,New Colony,C056,Bilaspur,Chhattisgarh,22.085693,82.139189
1114,LOC02848,Market Area,C029,Jodhpur,Rajasthan,26.227382,73.010326
1115,LOC02228,Flyover Junction,C087,Mathura,Uttar Pradesh,27.494336,77.672646
1116,LOC01100,Main Road,C095,Jamshedpur,Jharkhand,22.80487,86.195265
1117,LOC00905,Highway Junction,C089,Durgapur,West Bengal,23.518713,87.312305
1118,LOC02509,Railway Crossing,C069,Shimoga,Karnataka,13.923141,75.577892
1119,LOC00753,Main Road,C089,Durgapur,West Bengal,23.529417,87.305207
1120,LOC00337,Clock Tower Area,C092,Sagar,Madhya Pradesh,23.839544,78.750232
1121,LOC02318,Main Road,C109,Tirupati,Andhra Pradesh,13.636317,79.411653
1122,LOC01089,New Colony,C040,Indore,Madhya Pradesh,22.715849,75.867083
1123,LOC02545,Bus Stand Area,C044,Ranchi,Jharkhand,23.337273,85.308148
1124,LOC02421,Station Area,C051,Guwahati,Assam,26.132109,91.745241
1125,LOC02814,Highway Junction,C045,Bhubaneswar,Odisha,20.297008,85.83101
1126,LOC00582,IT Park Area,C067,Belgaum,Karnataka,15.865759,74.501332
1127,LOC00737,Highway Junction,C106,Silchar,Assam,24.846562,92.769114
1128,LOC02260,Flyover Junction,C011,Faridabad,Delhi NCR,28.401653,77.309408
1129,LOC01678,IT Park Area,C077,Junagadh,Gujarat,21.519393,70.455497
1130,LOC00157,Clock Tower Area,C024,Ahmedabad,Gujarat,23.019909,72.564034
1131,LOC00260,Ring Road,C046,Kochi,Kerala,9.940469,76.258637
1132,LOC01820,Ring Road,C091,Ujjain,Madhya Pradesh,23.18752,75.763554
1133,LOC00279,Railway Crossing,C103,Panipat,Haryana,29.385345,76.960467
1134,LOC01208,Station Area,C066,Hubli,Karnataka,15.365201,75.123318
1135,LOC02850,Bypass Road,C078,Bikaner,Rajasthan,28.021617,73.317905
1136,LOC01036,City Center,C082,Bareilly,Uttar Pradesh,28.376075,79.43121
1137,LOC01941,Railway Crossing,C039,Bhopal,Madhya Pradesh,23.247841,77.42033
1138,LOC01409,Ring Road,C065,Nanded,Maharashtra,19.133289,77.323925
1139,LOC00456,City Center,C064,Dhule,Maharashtra,20.904427,74.769736
1140,LOC01008,Clock Tower Area,C093,Gaya,Bihar,24.788686,85.005767
1141,LOC02694,City Center,C029,Jodhpur,Rajasthan,26.241622,73.020065
1142,LOC01246,Clock Tower Area,C075,Jamnagar,Gujarat,22.473718,70.06715
1143,LOC00949,Industrial Area,C021,Erode,Tamil Nadu,11.328681,77.704973
1144,LOC00612,Flyover Junction,C025,Surat,Gujarat,21.166656,72.828704
1145,LOC00408,Ring Road,C085,Jhansi,Uttar Pradesh,25.450877,78.55485
1146,LOC01505,Old City,C004,Nashik,Maharashtra,20.003383,73.776416
1147,LOC02029,Railway Crossing,C040,Indore,Madhya Pradesh,22.706946,75.860911
1148,LOC02092,Market Area,C067,Belgaum,Karnataka,15.846057,74.510928
1149,LOC00600,Connaught Place,C008,Delhi,Delhi NCR,28.706213,77.092319
1150,LOC01657,New Colony,C067,Belgaum,Karnataka,15.865627,74.506052
1151,LOC01143,Railway Crossing,C052,Shillong,Meghalaya,25.57572,91.894335
1152,LOC00566,Flyover Junction,C027,Vadodara,Gujarat,22.309096,73.190143
1153,LOC02770,Bus Stand Area,C081,Agra Rural,Uttar Pradesh,27.23922,78.053412
1154,LOC00778,Station Area,C107,Karimnagar,Telangana,18.441089,79.122207
1155,LOC00234,Flyover Junction,C092,Sagar,Madhya Pradesh,23.845856,78.736273
1156,LOC02274,Highway Junction,C051,Guwahati,Assam,26.149032,91.732359
1157,LOC02568,City Center,C093,Gaya,Bihar,24.782115,84.997152
1158,LOC00943,Railway Crossing,C058,Vijayawada,Andhra Pradesh,16.519774,80.654863
1159,LOC00697,Bus Stand Area,C088,Howrah,West Bengal,22.567964,88.270806
1160,LOC02272,Industrial Area,C091,Ujjain,Madhya Pradesh,23.174519,75.769777
1161,LOC01023,Old City,C092,Sagar,Madhya Pradesh,23.844953,78.733109
1162,LOC02468,Clock Tower Area,C014,Mangaluru,Karnataka,12.904377,74.841508
1163,LOC02189,City Center,C039,Bhopal,Madhya Pradesh,23.255705,77.405404
1164,LOC00272,Flyover Junction,C084,Gorakhpur,Uttar Pradesh,26.762202,83.385505
1165,LOC01350,Main Road,C073,Thanjavur,Tamil Nadu,10.778209,79.130778
1166,LOC01574,Industrial Area,C054,Haridwar,Uttarakhand,29.958995,78.155233
1167,LOC00118,New Colony,C036,Prayagraj,Uttar Pradesh,25.445328,81.833282
1168,LOC01997,Bypass Road,C076,Gandhinagar,Gujarat,23.202784,72.632235
1169,LOC00851,Railway Crossing,C101,Jalandhar,Punjab,31.336254,75.582145
1170,LOC02095,Main Road,C089,Durgapur,West Bengal,23.533776,87.323701
1171,LOC02232,Ring Road,C078,Bikaner,Rajasthan,28.012773,73.312885
1172,LOC02310,Ring Road,C034,Kanpur,Uttar Pradesh,26.45849,80.323182
1173,LOC02256,Old City,C020,Salem,Tamil Nadu,11.673205,78.160698
1174,LOC01209,Bus Stand Area,C037,Agra,Uttar Pradesh,27.174451,78.020942
1175,LOC01340,Clock Tower Area,C055,Raipur,Chhattisgarh,21.255585,81.633068
1176,LOC01731,Main Road,C053,Dehradun,Uttarakhand,30.314832,78.044185
1177,LOC00241,Bypass Road,C041,Jabalpur,Madhya Pradesh,23.185142,79.998075
1178,LOC00335,Ring Road,C083,Moradabad,Uttar Pradesh,28.847715,78.767552
1179,LOC01028,Market Area,C051,Guwahati,Assam,26.153109,91.746971
1180,LOC01709,New Colony,C016,Warangal,Telangana,17.972852,79.602107
1181,LOC01385,Highway Junction,C037,Agra,Uttar Pradesh,27.182988,78.009213
1182,LOC01327,Main Road,C021,Erode,Tamil Nadu,11.342912,77.726216
1183,LOC02104,Industrial Area,C034,Kanpur,Uttar Pradesh,26.443058,80.341838
1184,LOC02918,Main Road,C077,Junagadh,Gujarat,21.532573,70.449756
1185,LOC01413,Koramangala,C012,Bengaluru,Karnataka,12.972502,77.592754
1186,LOC00913,Flyover Junction,C047,Thiruvananthapuram,Kerala,8.528508,76.950342
1187,LOC02292,Railway Crossing,C051,Guwahati,Assam,26.140662,91.724194
1188,LOC00144,Bypass Road,C055,Raipur,Chhattisgarh,21.264503,81.641303
1189,LOC01733,Old City,C098,Rourkela,Odisha,22.246102,84.900881
1190,LOC00226,Market Area,C097,Cuttack,Odisha,20.470564,85.895902
1191,LOC02258,City Center,C097,Cuttack,Odisha,20.468534,85.885694
1192,LOC02648,Bypass Road,C033,Lucknow,Uttar Pradesh,26.86012,80.958751
1193,LOC01035,Industrial Area,C098,Rourkela,Odisha,22.266297,84.891474
1194,LOC01421,IT Park Area,C061,Amravati,Maharashtra,20.923595,77.764844
1195,LOC02896,Clock Tower Area,C059,Thane,Maharashtra,19.223806,72.983078
1196,LOC00846,Old City,C077,Junagadh,Gujarat,21.517647,70.465381
1197,LOC01725,Bus Stand Area,C058,Vijayawada,Andhra Pradesh,16.512474,80.644597
1198,LOC01086,Ring Road,C092,Sagar,Madhya Pradesh,23.831428,78.729868
1199,LOC00686,Clock Tower Area,C032,Ajmer,Rajasthan,26.459678,74.628866
1200,LOC01926,Flyover Junction,C006,Solapur,Maharashtra,17.6644,75.894702
1201,LOC01241,Clock Tower Area,C051,Guwahati,Assam,26.153028,91.728232
1202,LOC01604,Station Area,C062,Sangli,Maharashtra,16.84893,74.578308
1203,LOC02621,Ring Road,C087,Mathura,Uttar Pradesh,27.487077,77.668919
1204,LOC00317,Industrial Area,C095,Jamshedpur,Jharkhand,22.792416,86.211044
1205,LOC00955,Main Road,C030,Udaipur,Rajasthan,24.591975,73.723057
1206,LOC00610,New Colony,C034,Kanpur,Uttar Pradesh,26.459916,80.331601
1207,LOC00531,IT Park Area,C072,Vellore,Tamil Nadu,12.925002,79.131801
1208,LOC02059,IT Park Area,C035,Varanasi,Uttar Pradesh,25.314032,83.011564
1209,LOC01204,Ring Road,C006,Solapur,Maharashtra,17.648154,75.900055
1210,LOC02013,Main Road,C049,Ludhiana,Punjab,30.887576,75.849904
1211,LOC02091,Old City,C105,Dibrugarh,Assam,27.437287,94.911301
1212,LOC02883,Market Area,C085,Jhansi,Uttar Pradesh,25.458401,78.572839
1213,LOC02637,Highway Junction,C098,Rourkela,Odisha,22.24467,84.911715
1214,LOC01441,Bypass Road,C007,Kolhapur,Maharashtra,16.713422,74.252269
1215,LOC00609,Clock Tower Area,C006,Solapur,Maharashtra,17.653893,75.893609
1216,LOC02360,Main Road,C084,Gorakhpur,Uttar Pradesh,26.751684,83.383647
1217,LOC01103,Flyover Junction,C097,Cuttack,Odisha,20.467887,85.885795
1218,LOC02394,City Center,C072,Vellore,Tamil Nadu,12.930768,79.139257
1219,LOC00452,Clock Tower Area,C057,Visakhapatnam,Andhra Pradesh,17.6945,83.216162
1220,LOC02838,Station Area,C050,Amritsar,Punjab,31.627154,74.875052
1221,LOC00249,Old City,C081,Agra Rural,Uttar Pradesh,27.241691,78.049506
1222,LOC00061,New Colony,C060,Navi Mumbai,Maharashtra,19.023221,73.035896
1223,LOC00181,Swargate,C002,Pune,Maharashtra,18.527512,73.869658
1224,LOC00185,City Center,C094,Muzaffarpur,Bihar,26.135754,85.387977
1225,LOC01745,Market Area,C040,Indore,Madhya Pradesh,22.725523,75.861976
1226,LOC00448,Market Area,C023,Kolkata,West Bengal,22.58334,88.361302
1227,LOC01619,Old City,C058,Vijayawada,Andhra Pradesh,16.510362,80.651775
1228,LOC00962,Station Area,C068,Davangere,Karnataka,14.47162,75.912614
1229,LOC01747,Market Area,C039,Bhopal,Madhya Pradesh,23.246241,77.420473
1230,LOC02893,Old City,C083,Moradabad,Uttar Pradesh,28.837348,78.783441
1231,LOC01032,Flyover Junction,C090,Siliguri,West Bengal,26.713525,88.391537
1232,LOC02398,Main Road,C038,Meerut,Uttar Pradesh,28.977879,77.707096
1233,LOC02107,City Center,C066,Hubli,Karnataka,15.363064,75.111022
1234,LOC02358,Deccan,C002,Pune,Maharashtra,18.532733,73.856369
1235,LOC01688,Bus Stand Area,C108,Nizamabad,Telangana,18.685808,78.100294
1236,LOC00706,Bus Stand Area,C074,Bhavnagar,Gujarat,21.757225,72.146983
1237,LOC01797,Clock Tower Area,C057,Visakhapatnam,Andhra Pradesh,17.690542,83.225911
1238,LOC01805,Thane,C001,Mumbai,Maharashtra,19.068728,72.865232
1239,LOC00807,Bus Stand Area,C097,Cuttack,Odisha,20.461579,85.873936
1240,LOC01523,Ring Road,C084,Gorakhpur,Uttar Pradesh,26.755017,83.360967
1241,LOC00825,Flyover Junction,C084,Gorakhpur,Uttar Pradesh,26.747076,83.38078
1242,LOC02852,Highway Junction,C106,Silchar,Assam,24.829542,92.781725
1243,LOC00649,Main Road,C099,Kozhikode,Kerala,11.272555,75.768412
1244,LOC01135,Bus Stand Area,C064,Dhule,Maharashtra,20.890091,74.766776
1245,LOC01911,India Gate,C008,Delhi,Delhi NCR,28.706566,77.08775
1246,LOC02494,Ring Road,C064,Dhule,Maharashtra,20.902702,74.77313
1247,LOC02561,Main Road,C013,Mysuru,Karnataka,12.293797,76.645582
1248,LOC00670,Old City,C046,Kochi,Kerala,9.930047,76.265974
1249,LOC02772,Bypass Road,C074,Bhavnagar,Gujarat,21.753359,72.166007
1250,LOC00572,Industrial Area,C031,Kota,Rajasthan,25.213345,75.855569
1251,LOC02933,Bypass Road,C071,Tirunelveli,Tamil Nadu,8.702694,77.757653
1252,LOC02085,Railway Crossing,C095,Jamshedpur,Jharkhand,22.798264,86.204174
1253,LOC01479,Industrial Area,C060,Navi Mumbai,Maharashtra,19.034729,73.035849
1254,LOC01463,Industrial Area,C053,Dehradun,Uttarakhand,30.303323,78.019955
1255,LOC01020,Main Road,C025,Surat,Gujarat,21.162745,72.842566
1256,LOC00359,City Center,C033,Lucknow,Uttar Pradesh,26.83791,80.952138
1257,LOC02038,Station Area,C045,Bhubaneswar,Odisha,20.308602,85.836211
1258,LOC01624,Railway Crossing,C105,Dibrugarh,Assam,27.456514,94.916026
1259,LOC02040,IT Park Area,C058,Vijayawada,Andhra Pradesh,16.495198,80.647668
1260,LOC01262,Market Area,C033,Lucknow,Uttar Pradesh,26.855082,80.938759
1261,LOC00206,City Center,C089,Durgapur,West Bengal,23.517508,87.324273
1262,LOC01295,New Colony,C055,Raipur,Chhattisgarh,21.249093,81.638422
1263,LOC02106,Bypass Road,C025,Surat,Gujarat,21.175947,72.826738
1264,LOC01382,Chembur,C001,Mumbai,Maharashtra,19.076824,72.892261
1265,LOC02161,Main Road,C022,Tirupati,Tamil Nadu,13.620239,79.415446
1266,LOC01196,Narendra Nagar,C003,Nagpur,Maharashtra,21.15757,79.089249
1267,LOC02536,Borivali,C001,Mumbai,Maharashtra,19.08075,72.889041
1268,LOC02943,Railway Crossing,C005,Aurangabad,Maharashtra,19.871051,75.345099
1269,LOC02284,Old City,C040,Indore,Madhya Pradesh,22.725302,75.866878
1270,LOC02146,Flyover Junction,C102,Patiala,Punjab,30.332524,76.381499
1271,LOC01740,Ring Road,C036,Prayagraj,Uttar Pradesh,25.440931,81.837644
1272,LOC01370,Old City,C052,Shillong,Meghalaya,25.571698,91.890654
1273,LOC00726,Old City,C075,Jamnagar,Gujarat,22.483926,70.059011
1274,LOC00789,Highway Junction,C092,Sagar,Madhya Pradesh,23.843868,78.747059
1275,LOC01930,City Center,C065,Nanded,Maharashtra,19.13111,77.323748
1276,LOC01765,Highway Junction,C051,Guwahati,Assam,26.135506,91.728792
1277,LOC01653,Station Area,C035,Varanasi,Uttar Pradesh,25.314025,83.001748
1278,LOC02698,Railway Crossing,C030,Udaipur,Rajasthan,24.587492,73.697734
1279,LOC01963,Railway Crossing,C051,Guwahati,Assam,26.132449,91.728873
1280,LOC02112,City Center,C092,Sagar,Madhya Pradesh,23.826785,78.739321
1281,LOC00598,Kothrud,C002,Pune,Maharashtra,18.5056,73.849233
1282,LOC01559,Ring Road,C056,Bilaspur,Chhattisgarh,22.068398,82.134523
1283,LOC02319,Railway Crossing,C062,Sangli,Maharashtra,16.850436,74.574763
1284,LOC00190,Market Area,C098,Rourkela,Odisha,22.25236,84.889107
1285,LOC01928,Station Area,C042,Gwalior,Madhya Pradesh,26.218508,78.185699
1286,LOC02071,Baner,C002,Pune,Maharashtra,18.512114,73.86089
1287,LOC02508,Industrial Area,C089,Durgapur,West Bengal,23.529249,87.312418
1288,LOC00773,Market Area,C022,Tirupati,Tamil Nadu,13.620917,79.414718
1289,LOC02076,New Colony,C107,Karimnagar,Telangana,18.430919,79.139154
1290,LOC00079,Station Area,C019,Madurai,Tamil Nadu,9.926491,78.107433
1291,LOC00439,Main Road,C091,Ujjain,Madhya Pradesh,23.179801,75.759472
1292,LOC00640,New Colony,C031,Kota,Rajasthan,25.225861,75.867332
1293,LOC02696,Station Area,C018,Coimbatore,Tamil Nadu,11.002694,76.943749
1294,LOC00322,Industrial Area,C035,Varanasi,Uttar Pradesh,25.324141,83.005248
1295,LOC01049,Old City,C088,Howrah,West Bengal,22.57339,88.260466
1296,LOC01625,City Center,C078,Bikaner,Rajasthan,28.008971,73.297882
1297,LOC02188,Station Area,C105,Dibrugarh,Assam,27.460435,94.89785
1298,LOC00136,Station Area,C020,Salem,Tamil Nadu,11.678296,78.159706
1299,LOC02173,Highway Junction,C095,Jamshedpur,Jharkhand,22.813735,86.195676
1300,LOC01274,Bypass Road,C082,Bareilly,Uttar Pradesh,28.37931,79.43229
1301,LOC02521,Clock Tower Area,C040,Indore,Madhya Pradesh,22.713133,75.851796
1302,LOC01754,Market Area,C055,Raipur,Chhattisgarh,21.242302,81.630438
1303,LOC00100,Main Road,C034,Kanpur,Uttar Pradesh,26.456389,80.339826
1304,LOC02096,Clock Tower Area,C017,Chennai,Tamil Nadu,13.097512,80.285667
1305,LOC01285,Bypass Road,C043,Patna,Bihar,25.602942,85.149974
1306,LOC02878,Bus Stand Area,C011,Faridabad,Delhi NCR,28.399932,77.321387
1307,LOC01000,Medical Square,C003,Nagpur,Maharashtra,21.148381,79.085781
1308,LOC00791,Bus Stand Area,C070,Tiruchirappalli,Tamil Nadu,10.789357,78.694382
1309,LOC01506,Bus Stand Area,C018,Coimbatore,Tamil Nadu,11.021236,76.962563
1310,LOC01694,Highway Junction,C064,Dhule,Maharashtra,20.90492,74.765346
1311,LOC02594,City Center,C004,Nashik,Maharashtra,19.997298,73.794857
1312,LOC01833,New Colony,C091,Ujjain,Madhya Pradesh,23.168559,75.771613
1313,LOC02699,IT Park Area,C024,Ahmedabad,Gujarat,23.015594,72.577751
1314,LOC01130,Highway Junction,C016,Warangal,Telangana,17.969939,79.589696
1315,LOC02250,Bus Stand Area,C013,Mysuru,Karnataka,12.302182,76.627877
1316,LOC00366,Bypass Road,C019,Madurai,Tamil Nadu,9.921363,78.11146
1317,LOC01528,Station Area,C066,Hubli,Karnataka,15.378544,75.120876
1318,LOC02691,Clock Tower Area,C085,Jhansi,Uttar Pradesh,25.434739,78.563479
1319,LOC00893,Highway Junction,C049,Ludhiana,Punjab,30.894279,75.869901
1320,LOC02592,Ring Road,C103,Panipat,Haryana,29.392377,76.955711
1321,LOC00599,Flyover Junction,C035,Varanasi,Uttar Pradesh,25.315467,82.997761
1322,LOC02560,Railway Crossing,C087,Mathura,Uttar Pradesh,27.490871,77.676924
1323,LOC00796,Industrial Area,C035,Varanasi,Uttar Pradesh,25.320915,83.020189
1324,LOC01156,Clock Tower Area,C040,Indore,Madhya Pradesh,22.719989,75.846311
1325,LOC01273,New Colony,C051,Guwahati,Assam,26.136676,91.746182
1326,LOC01389,Main Road,C042,Gwalior,Madhya Pradesh,26.225451,78.168927
1327,LOC01061,Main Road,C071,Tirunelveli,Tamil Nadu,8.709134,77.77128
1328,LOC00012,New Colony,C055,Raipur,Chhattisgarh,21.241818,81.625313
1329,LOC01113,City Center,C065,Nanded,Maharashtra,19.141786,77.318008
1330,LOC02471,City Center,C045,Bhubaneswar,Odisha,20.295773,85.816422
1331,LOC00306,IT Park Area,C069,Shimoga,Karnataka,13.916644,75.563977
1332,LOC01345,Bypass Road,C082,Bareilly,Uttar Pradesh,28.364802,79.428997
1333,LOC00910,New Colony,C004,Nashik,Maharashtra,19.995666,73.782692
1334,LOC02847,Flyover Junction,C019,Madurai,Tamil Nadu,9.911568,78.105055
1335,LOC01454,Ring Road,C073,Thanjavur,Tamil Nadu,10.794187,79.124278
1336,LOC02715,Station Area,C018,Coimbatore,Tamil Nadu,11.025132,76.969198
1337,LOC00528,Highway Junction,C020,Salem,Tamil Nadu,11.675803,78.158808
1338,LOC00139,Highway Junction,C058,Vijayawada,Andhra Pradesh,16.509431,80.656499
1339,LOC00710,Highway Junction,C029,Jodhpur,Rajasthan,26.238388,73.028712
1340,LOC02401,Railway Crossing,C020,Salem,Tamil Nadu,11.667503,78.151856
1341,LOC02323,Bus Stand Area,C082,Bareilly,Uttar Pradesh,28.35415,79.439715
1342,LOC00418,Lakadganj,C003,Nagpur,Maharashtra,21.152854,79.083867
1343,LOC00665,Railway Crossing,C005,Aurangabad,Maharashtra,19.876473,75.334262
1344,LOC01220,IT Park Area,C051,Guwahati,Assam,26.152374,91.724853
1345,LOC01763,Clock Tower Area,C056,Bilaspur,Chhattisgarh,22.075323,82.146957
1346,LOC00492,Ring Road,C023,Kolkata,West Bengal,22.586642,88.366136
1347,LOC00056,Ring Road,C033,Lucknow,Uttar Pradesh,26.845775,80.936535
1348,LOC02219,Bus Stand Area,C004,Nashik,Maharashtra,19.991914,73.775944
1349,LOC02731,New Colony,C038,Meerut,Uttar Pradesh,28.989132,77.703493
1350,LOC01109,Railway Crossing,C031,Kota,Rajasthan,25.209394,75.877582
1351,LOC00364,Highway Junction,C032,Ajmer,Rajasthan,26.446526,74.633597
1352,LOC00924,Ring Road,C070,Tiruchirappalli,Tamil Nadu,10.803549,78.709973
1353,LOC01813,Begumpet,C015,Hyderabad,Telangana,17.384158,78.488377
1354,LOC00143,New Colony,C065,Nanded,Maharashtra,19.13289,77.327673
1355,LOC02983,New Colony,C101,Jalandhar,Punjab,31.317626,75.570542
1356,LOC01269,Bypass Road,C081,Agra Rural,Uttar Pradesh,27.259386,78.057825
1357,LOC02705,Ring Road,C091,Ujjain,Madhya Pradesh,23.19101,75.782429
