violation_id,driver_id,vehicle_id,location_id,city_id,violation_date,violation_time,violation_type,fine_amount,severity,accident_involved,driver_age,driver_gender,license_type,previous_violations,vehicle_type,vehicle_brand,vehicle_age,fuel_type,area_name,city,state,road_type,latitude,longitude,average_speed,weather_condition,lane_affected,department_status
V20250720001120,D02016,VEH005837,LOC01601,C008,2025-07-20,13:01:55,Overspeeding,1600,Medium,No,39,Male,Permanent,1,Auto Rickshaw,TVS,7,Diesel,Dwarka,Delhi,Delhi NCR,City Road,28.705087,77.10117,78,Clear,Lane 3,Notified
V20240416001121,D00058,VEH006499,LOC02777,C091,2024-04-16,07:19:44,No Helmet,800,Medium,No,32,Male,Permanent,1,Bike,Suzuki,2,Petrol,Bus Stand Area,Ujjain,Madhya Pradesh,City Road,23.190861,75.766579,41,Clear,Lane 1,Active
V20241112001122,D04111,VEH004923,LOC00515,C105,2024-11-12,08:52:43,Wrong Parking,400,Low,No,29,Male,No License,0,Truck,Tata,7,Diesel,Ring Road,Dibrugarh,Assam,National Highway,27.434431,94.913881,96,Cloudy,Lane 1,Active
V20240524001123,D01452,VEH007984,LOC02223,C045,2024-05-24,07:18:23,Mobile Usage,5000,Medium,No,50,Male,Permanent,0,Scooter,Bajaj,10,Petrol,IT Park Area,Bhubaneswar,Odisha,Expressway,20.303793,85.824491,102,Clear,Lane 2,Under Review
V20241209001124,D00634,VEH003509,LOC00117,C032,2024-12-09,16:36:10,No License,3200,High,No,67,Male,Learner,0,Car,Hyundai,8,Petrol,Highway Junction,Ajmer,Rajasthan,City Road,26.450538,74.62785,26,Stormy,Lane 3,Notified
V20250323001125,D04738,VEH001314,LOC01975,C025,2025-03-23,17:29:13,Wrong Parking,400,Low,No,31,Male,Permanent,0,Auto Rickshaw,Bajaj,3,Petrol,Flyover Junction,Surat,Gujarat,State Highway,21.157421,72.833345,53,Cloudy,Lane 1,Dispatched
V20240715001126,D03400,VEH005091,LOC01685,C072,2024-07-15,10:35:50,No Helmet,800,Medium,No,20,Male,Permanent,1,Bike,Honda,17,Petrol,Ring Road,Vellore,Tamil Nadu,State Highway,12.931175,79.13947,50,Clear,Lane 1,Dispatched
V20251112001127,D02590,VEH003985,LOC00145,C103,2025-11-12,19:55:19,Overspeeding,1200,High,No,54,Male,Permanent,0,Truck,Tata,8,Diesel,IT Park Area,Panipat,Haryana,Local Street,29.394771,76.951896,48,Cloudy,Lane 1,Dispatched
V20250515001128,D04012,VEH006585,LOC01057,C054,2025-05-15,14:40:39,No Helmet,500,Medium,No,20,Male,No License,1,Car,Maruti Suzuki,2,Petrol,City Center,Haridwar,Uttarakhand,City Road,29.936248,78.164694,27,Clear,Multiple Lanes,Notified
V20240726001129,D00294,VEH002283,LOC00410,C067,2024-07-26,06:55:31,No Seatbelt,500,Medium,No,22,Male,Permanent,4,Car,Tata,19,Diesel,Main Road,Belgaum,Karnataka,State Highway,15.853445,74.486808,62,Cloudy,Lane 1,Active
V20241116001130,D04038,VEH003438,LOC01070,C002,2024-11-16,17:15:54,No Helmet,500,Medium,No,24,Male,Permanent,2,Scooter,Honda,2,Petrol,Deccan,Pune,Maharashtra,State Highway,18.534354,73.867453,73,Clear,Lane 1,Active
V20250529001131,D01999,VEH007677,LOC01301,C094,2025-05-29,10:58:05,No Helmet,800,Medium,No,26,Male,Permanent,0,Truck,BharatBenz,8,Diesel,Ring Road,Muzaffarpur,Bihar,City Road,26.131359,85.399857,39,Foggy,Lane 3,Active
V20250921001132,D02811,VEH005286,LOC01152,C063,2025-09-21,14:33:54,Wrong Parking,400,Low,No,24,Male,Permanent,2,Bike,Bajaj,10,Petrol,Industrial Area,Jalgaon,Maharashtra,Local Street,21.01315,75.554581,19,Foggy,Lane 3,Notified
V20240319001133,D01383,VEH005596,LOC00985,C010,2024-03-19,14:12:32,No Seatbelt,700,Low,No,47,Male,Permanent,0,Truck,Mahindra,2,Diesel,Railway Crossing,Gurugram,Delhi NCR,City Road,28.472443,77.032504,40,Clear,Lane 2,Active
V20251012001134,D01074,VEH006980,LOC00399,C052,2025-10-12,07:37:05,No Helmet,1000,Medium,Yes,24,Female,Permanent,0,Bus,Ashok Leyland,13,Diesel,Station Area,Shillong,Meghalaya,State Highway,25.5642,91.903262,51,Clear,Lane 2,Active
V20250527001135,D04011,VEH003642,LOC00958,C090,2025-05-27,23:02:08,Overspeeding,900,Medium,No,25,Female,Permanent,2,Bike,Honda,13,Petrol,City Center,Siliguri,West Bengal,City Road,26.72684,88.383746,33,Rainy,Lane 1,Dispatched
V20251113001136,D03033,VEH001132,LOC00054,C051,2025-11-13,02:17:21,Dangerous Driving,3700,Critical,No,68,Male,Permanent,3,Car,Volkswagen,8,Diesel,Main Road,Guwahati,Assam,National Highway,26.155813,91.741521,89,Cloudy,Lane 2,Active
V20240523001137,D01296,VEH000756,LOC00404,C083,2024-05-23,17:38:03,No License,4100,High,No,62,Male,No License,0,Van,Mahindra,4,Petrol,City Center,Moradabad,Uttar Pradesh,Local Street,28.853518,78.789997,29,Clear,Multiple Lanes,Active
V20250201001138,D00710,VEH001212,LOC01215,C087,2025-02-01,20:11:28,No Helmet,800,Medium,No,50,Male,International,0,Bike,Honda,0,Petrol,Bus Stand Area,Mathura,Uttar Pradesh,Local Street,27.506492,77.681675,18,Cloudy,Shoulder,Active
V20251130001139,D01182,VEH004001,LOC02464,C075,2025-11-30,10:24:20,Overspeeding,800,Medium,No,31,Male,Permanent,3,Bike,Honda,5,Electric,Station Area,Jamnagar,Gujarat,City Road,22.455723,70.063223,82,Cloudy,Lane 2,Active
V20240330001140,D04557,VEH003203,LOC01270,C102,2024-03-30,09:07:32,Dangerous Driving,3500,High,No,53,Male,Permanent,0,Scooter,Honda,0,Petrol,Clock Tower Area,Patiala,Punjab,Expressway,30.348421,76.384067,110,Cloudy,Lane 2,Dispatched
V20251202001141,D01099,VEH002185,LOC02117,C057,2025-12-02,02:46:08,Wrong Parking,400,Low,No,46,Male,Permanent,1,Car,Mahindra,1,Petrol,Highway Junction,Visakhapatnam,Andhra Pradesh,Local Street,17.693917,83.219627,32,Cloudy,Lane 2,Active
V20240123001142,D01215,VEH006736,LOC01902,C056,2024-01-23,23:53:48,Drunk Driving,2500,Critical,No,37,Male,No License,1,Bike,Suzuki,7,Petrol,New Colony,Bilaspur,Chhattisgarh,State Highway,22.075774,82.129415,55,Clear,Lane 2,Notified
V20240326001143,D02840,VEH006381,LOC02650,C081,2024-03-26,15:23:12,Red Light Violation,700,Medium,No,55,Male,No License,6,Bike,Hero,6,Electric,IT Park Area,Agra Rural,Uttar Pradesh,State Highway,27.243819,78.058522,67,Cloudy,Lane 2,Notified
V20250524001144,D04086,VEH006143,LOC00505,C046,2025-05-24,08:37:25,Wrong Parking,300,Low,No,32,Male,Permanent,1,Scooter,Honda,9,Petrol,City Center,Kochi,Kerala,City Road,9.922245,76.263563,40,Cloudy,Lane 2,Active
V20250706001145,D03944,VEH001043,LOC01461,C011,2025-07-06,10:12:05,Wrong Parking,300,Low,No,26,Male,Permanent,0,Bike,KTM,5,Petrol,Flyover Junction,Faridabad,Delhi NCR,Expressway,28.415382,77.311419,118,Clear,Lane 3,Dispatched
V20251208001146,D03739,VEH000320,LOC01392,C011,2025-12-08,11:23:09,Signal Jumping,700,Medium,No,25,Female,Learner,0,Bike,Suzuki,0,Petrol,Railway Crossing,Faridabad,Delhi NCR,Local Street,28.410326,77.327188,31,Cloudy,Lane 1,Dispatched
V20240920001147,D02627,VEH004181,LOC00420,C106,2024-09-20,15:02:02,Mobile Usage,1500,High,No,46,Male,Permanent,1,Van,Force,6,Diesel,IT Park Area,Silchar,Assam,Local Street,24.826307,92.788966,31,Cloudy,Lane 1,Dispatched
V20240713001148,D02395,VEH006556,LOC00001,C070,2024-07-13,15:40:59,No Helmet,800,Medium,No,30,Male,Permanent,6,Car,Hyundai,13,Diesel,Main Road,Tiruchirappalli,Tamil Nadu,City Road,10.794111,78.71597,43,Clear,Lane 2,Dispatched
V20240413001149,D04740,VEH005475,LOC01848,C092,2024-04-13,03:11:01,Wrong Parking,400,Low,No,27,Male,Permanent,1,Auto Rickshaw,Piaggio,2,Petrol,New Colony,Sagar,Madhya Pradesh,State Highway,23.831703,78.728419,66,Foggy,Multiple Lanes,Active
V20241012001150,D01503,VEH003362,LOC00416,C045,2024-10-12,03:27:14,Overspeeding,1400,High,No,23,Female,Permanent,0,Car,Volkswagen,1,CNG,New Colony,Bhubaneswar,Odisha,City Road,20.301571,85.814901,77,Clear,Lane 3,Active
V20240807001151,D00608,VEH000479,LOC02652,C022,2024-08-07,11:33:16,Wrong Parking,300,Low,No,22,Male,No License,0,Truck,Eicher,20,Diesel,City Center,Tirupati,Tamil Nadu,State Highway,13.642545,79.415177,55,Clear,Lane 1,Active
V20240305001152,D02115,VEH004577,LOC02324,C079,2024-03-05,07:44:27,Signal Jumping,800,Medium,No,19,Female,Permanent,0,Auto Rickshaw,TVS,4,Petrol,Clock Tower Area,Alwar,Rajasthan,National Highway,27.56733,76.631507,98,Clear,Shoulder,Active
V20240709001153,D04718,VEH001418,LOC02392,C052,2024-07-09,09:13:26,Overspeeding,1700,High,No,30,Male,Permanent,0,Scooter,Suzuki,4,Petrol,City Center,Shillong,Meghalaya,City Road,25.591164,91.880776,44,Rainy,Lane 2,Under Review
V20250814001154,D00699,VEH001193,LOC01412,C006,2025-08-14,07:12:46,Wrong Side Driving,1200,High,No,22,Male,Permanent,1,Car,Volkswagen,3,Diesel,Old City,Solapur,Maharashtra,State Highway,17.652003,75.911223,74,Clear,Multiple Lanes,Notified
V20251024001155,D04895,VEH001677,LOC01141,C102,2025-10-24,18:48:32,No Helmet,700,Medium,No,65,Male,No License,1,Bus,Eicher,8,Diesel,Market Area,Patiala,Punjab,State Highway,30.345775,76.396862,68,Rainy,Lane 2,Dispatched
V20240709001156,D04935,VEH001990,LOC01043,C070,2024-07-09,19:51:19,Red Light Violation,600,Medium,No,54,Male,Permanent,1,Car,Honda,11,Diesel,Bus Stand Area,Tiruchirappalli,Tamil Nadu,City Road,10.776313,78.694341,53,Foggy,Lane 1,Notified
V20240526001157,D03204,VEH007757,LOC02960,C006,2024-05-26,07:51:35,No License,2000,High,No,35,Male,No License,2,Bike,Bajaj,18,Petrol,Market Area,Solapur,Maharashtra,City Road,17.65032,75.897491,27,Clear,Lane 3,Under Review
V20251017001158,D01893,VEH002585,LOC01906,C104,2025-10-17,17:52:37,Drunk Driving,6400,High,No,20,Female,Permanent,0,Bike,TVS,6,Petrol,Railway Crossing,Ambala,Haryana,National Highway,30.377147,76.763269,94,Cloudy,Lane 2,Dispatched
V20241105001159,D03088,VEH004194,LOC00683,C039,2024-11-05,09:10:42,Signal Jumping,700,Medium,No,29,Male,Learner,4,Auto Rickshaw,TVS,9,Petrol,Old City,Bhopal,Madhya Pradesh,City Road,23.262654,77.405502,29,Foggy,Multiple Lanes,Notified
V20250220001160,D02709,VEH007754,LOC02962,C084,2025-02-20,22:57:15,No Helmet,700,Medium,Yes,27,Male,Permanent,0,Bus,Ashok Leyland,10,Diesel,Ring Road,Gorakhpur,Uttar Pradesh,National Highway,26.770464,83.359167,91,Cloudy,Lane 1,Active
V20251023001161,D02602,VEH003477,LOC00314,C018,2025-10-23,20:40:00,Overspeeding,900,High,No,66,Male,Permanent,0,Truck,BharatBenz,0,Diesel,Station Area,Coimbatore,Tamil Nadu,City Road,11.007529,76.956977,70,Rainy,Lane 1,Dispatched
V20240506001162,D03370,VEH003608,LOC01749,C057,2024-05-06,11:13:28,Drunk Driving,5500,High,No,29,Male,Permanent,4,Bike,Suzuki,3,Petrol,Industrial Area,Visakhapatnam,Andhra Pradesh,Local Street,17.685983,83.213684,35,Clear,Multiple Lanes,Active
V20241126001163,D00503,VEH003567,LOC01443,C028,2024-11-26,11:14:12,No License,4000,High,No,20,Male,Permanent,0,Van,Maruti Suzuki,3,Petrol,Industrial Area,Jaipur,Rajasthan,Local Street,26.919691,75.789626,21,Clear,Shoulder,Active
V20241215001164,D00879,VEH003897,LOC00124,C009,2024-12-15,17:59:43,No Helmet,700,Medium,No,33,Male,Permanent,1,Truck,Eicher,2,Diesel,New Colony,Noida,Delhi NCR,City Road,28.541169,77.388599,28,Clear,Lane 1,Notified
V20240225001165,D01882,VEH001756,LOC02756,C032,2024-02-25,14:15:13,Wrong Side Driving,1900,High,No,28,Male,Learner,6,Bike,Suzuki,3,Petrol,Market Area,Ajmer,Rajasthan,Expressway,26.437461,74.653975,88,Clear,Lane 3,Under Review
V20240604001166,D01869,VEH000526,LOC01806,C031,2024-06-04,14:31:21,Triple Riding,900,Medium,No,61,Female,International,0,Auto Rickshaw,Bajaj,16,CNG,Clock Tower Area,Kota,Rajasthan,City Road,25.20838,75.87807,32,Cloudy,Lane 2,Dispatched
V20240128001167,D01202,VEH007395,LOC00664,C031,2024-01-28,10:20:08,Mobile Usage,2300,High,No,21,Male,Permanent,0,Van,Mahindra,10,Diesel,Old City,Kota,Rajasthan,Expressway,25.204865,75.858294,88,Clear,Lane 3,Under Review
V20250117001168,D02490,VEH004752,LOC02263,C091,2025-01-17,18:20:30,Overspeeding,800,High,No,66,Male,Permanent,0,Bike,Bajaj,2,Petrol,Ring Road,Ujjain,Madhya Pradesh,National Highway,23.186489,75.769341,123,Rainy,Lane 1,Dispatched
V20240603001169,D02380,VEH002322,LOC02291,C019,2024-06-03,22:58:23,No Seatbelt,800,Medium,No,62,Male,Permanent,6,Scooter,Vespa,2,Petrol,Ring Road,Madurai,Tamil Nadu,Local Street,9.925013,78.111409,18,Rainy,Lane 1,Under Review
V20251103001170,D02599,VEH003613,LOC02299,C110,2025-11-03,10:01:44,No Helmet,600,Medium,Yes,29,Female,Permanent,0,Bike,Royal Enfield,4,Petrol,IT Park Area,Guntur,Andhra Pradesh,Local Street,16.305433,80.431432,30,Clear,Lane 1,Dispatched
V20250921001171,D02638,VEH007932,LOC02437,C030,2025-09-21,23:18:59,Drunk Driving,7900,High,No,35,Male,Permanent,2,Car,Toyota,2,Petrol,IT Park Area,Udaipur,Rajasthan,Expressway,24.579589,73.724111,95,Clear,Lane 1,Notified
V20240401001172,D03606,VEH001711,LOC00053,C069,2024-04-01,19:45:53,Dangerous Driving,1400,Critical,No,30,Male,Permanent,1,Truck,Mahindra,3,Diesel,Clock Tower Area,Shimoga,Karnataka,Expressway,13.943275,75.582859,78,Rainy,Multiple Lanes,Under Review
V20240429001173,D03780,VEH000717,LOC01778,C038,2024-04-29,08:41:50,Overspeeding,1700,High,No,43,Male,Permanent,1,Bike,KTM,0,Electric,New Colony,Meerut,Uttar Pradesh,State Highway,28.994279,77.712967,84,Clear,Lane 1,Under Review
V20251230001174,D04485,VEH003995,LOC01600,C075,2025-12-30,09:22:31,No Helmet,700,Medium,No,23,Male,Permanent,1,Auto Rickshaw,Piaggio,11,Diesel,IT Park Area,Jamnagar,Gujarat,State Highway,22.47165,70.0708,80,Clear,Lane 3,Dispatched
V20251014001175,D02310,VEH000434,LOC02866,C109,2025-10-14,20:37:01,No Helmet,600,Medium,No,32,Female,Permanent,0,Bike,Hero,4,Petrol,Clock Tower Area,Tirupati,Andhra Pradesh,State Highway,13.638202,79.412592,69,Clear,Lane 1,Active
V20240724001176,D02681,VEH005945,LOC02227,C068,2024-07-24,17:17:42,Overspeeding,1800,Medium,No,29,Male,Permanent,1,Bike,Royal Enfield,7,Petrol,Bypass Road,Davangere,Karnataka,City Road,14.472471,75.923106,72,Foggy,Lane 3,Dispatched
V20240318001177,D02146,VEH004634,LOC01407,C017,2024-03-18,09:23:41,Wrong Side Driving,800,High,No,23,Male,Permanent,1,Bike,Honda,2,Electric,Market Area,Chennai,Tamil Nadu,National Highway,13.082278,80.280089,89,Clear,Shoulder,Active
V20241211001178,D00043,VEH006347,LOC00443,C054,2024-12-11,17:40:12,Wrong Parking,300,Low,No,42,Male,Learner,0,Bike,Yamaha,1,Petrol,Industrial Area,Haridwar,Uttarakhand,City Road,29.93584,78.166688,52,Clear,Lane 3,Dispatched
V20250619001179,D02763,VEH000146,LOC02330,C025,2025-06-19,09:44:53,Overspeeding,1800,Medium,No,30,Male,Permanent,1,Car,Hyundai,12,Petrol,Industrial Area,Surat,Gujarat,State Highway,21.179576,72.840236,108,Foggy,Multiple Lanes,Active
V20250314001180,D00908,VEH002761,LOC00608,C094,2025-03-14,20:36:29,Signal Jumping,800,Medium,No,55,Female,Permanent,0,Bike,Royal Enfield,19,Petrol,City Center,Muzaffarpur,Bihar,Local Street,26.131234,85.383799,17,Rainy,Lane 3,Active
V20241208001181,D03364,VEH004919,LOC01775,C093,2024-12-08,03:48:42,No Helmet,700,Medium,No,39,Female,International,0,Auto Rickshaw,Bajaj,0,CNG,City Center,Gaya,Bihar,City Road,24.801041,85.00017,38,Rainy,Lane 2,Dispatched
V20241115001182,D03701,VEH002595,LOC02183,C068,2024-11-15,10:52:14,No Seatbelt,800,Medium,No,38,Male,Permanent,0,Car,Honda,1,CNG,IT Park Area,Davangere,Karnataka,National Highway,14.463302,75.922528,71,Stormy,Lane 1,Under Review
V20250907001183,D04416,VEH007151,LOC02762,C055,2025-09-07,10:31:53,Wrong Parking,300,Low,Yes,23,Male,International,0,Car,Hyundai,3,Petrol,Market Area,Raipur,Chhattisgarh,Local Street,21.244373,81.619278,34,Clear,Lane 2,Under Review
V20251231001184,D00323,VEH000253,LOC00735,C060,2025-12-31,12:53:04,No Helmet,600,Medium,No,37,Female,Permanent,0,Scooter,Vespa,0,Petrol,Clock Tower Area,Navi Mumbai,Maharashtra,State Highway,19.040066,73.017942,60,Clear,Lane 3,Dispatched
V20240524001185,D01100,VEH004385,LOC00038,C017,2024-05-24,21:12:36,Mobile Usage,4600,Medium,No,29,Male,Permanent,0,Bike,Yamaha,4,Petrol,Industrial Area,Chennai,Tamil Nadu,Expressway,13.088599,80.281717,106,Clear,Lane 3,Active
V20241023001186,D01275,VEH005721,LOC01751,C083,2024-10-23,12:17:35,No Seatbelt,800,Low,No,35,Male,International,0,Bike,Yamaha,1,Electric,Industrial Area,Moradabad,Uttar Pradesh,Local Street,28.853497,78.788863,40,Rainy,Lane 2,Under Review
V20241021001187,D00246,VEH001061,LOC02175,C062,2024-10-21,12:09:20,Signal Jumping,800,Medium,No,50,Male,No License,0,Auto Rickshaw,Bajaj,2,Diesel,IT Park Area,Sangli,Maharashtra,State Highway,16.859223,74.576808,76,Foggy,Multiple Lanes,Active
V20250606001188,D01152,VEH005223,LOC02440,C074,2025-06-06,20:04:47,Triple Riding,1000,Medium,No,20,Male,Permanent,1,Bike,Hero,8,Petrol,Old City,Bhavnagar,Gujarat,Expressway,21.755641,72.139572,87,Clear,Lane 3,Dispatched
V20240322001189,D01992,VEH002064,LOC01828,C101,2024-03-22,13:15:35,No Seatbelt,900,Low,No,27,Female,Permanent,0,Car,Kia,5,Petrol,Industrial Area,Jalandhar,Punjab,City Road,31.321943,75.589749,29,Clear,Lane 2,Dispatched
V20250825001190,D00623,VEH001728,LOC02281,C014,2025-08-25,06:32:30,No Seatbelt,700,Medium,No,62,Female,Learner,2,Bike,KTM,0,Petrol,City Center,Mangaluru,Karnataka,National Highway,12.925231,74.850985,92,Foggy,Lane 1,Active
V20251016001191,D03009,VEH006707,LOC00885,C099,2025-10-16,11:25:48,Overspeeding,1200,High,No,29,Male,Learner,0,Scooter,Hero,1,Petrol,Flyover Junction,Kozhikode,Kerala,Local Street,11.264325,75.789211,38,Rainy,Lane 1,Dispatched
V20241129001192,D01323,VEH000094,LOC00436,C043,2024-11-29,02:42:55,Wrong Parking,500,Low,No,19,Male,International,3,Bike,Hero,2,Petrol,City Center,Patna,Bihar,Local Street,25.605536,85.12743,31,Cloudy,Shoulder,Active
V20240727001193,D00869,VEH004274,LOC01315,C093,2024-07-27,09:26:26,Mobile Usage,1900,High,No,50,Male,Permanent,0,Scooter,Bajaj,2,Petrol,Ring Road,Gaya,Bihar,Local Street,24.805442,84.994469,30,Clear,Lane 2,Dispatched
V20241108001194,D00370,VEH007432,LOC01290,C059,2024-11-08,16:48:25,Overspeeding,1500,Medium,No,36,Female,Permanent,6,Auto Rickshaw,Piaggio,1,Diesel,Station Area,Thane,Maharashtra,State Highway,19.211479,72.97063,93,Cloudy,Multiple Lanes,Active
V20250730001195,D01911,VEH001566,LOC02768,C067,2025-07-30,18:09:35,No Seatbelt,600,Medium,No,29,Female,Permanent,0,Bike,KTM,12,Petrol,Flyover Junction,Belgaum,Karnataka,City Road,15.862878,74.492148,42,Clear,Shoulder,Active
V20250606001196,D00619,VEH004738,LOC01779,C082,2025-06-06,17:29:30,Overspeeding,500,Medium,No,40,Male,Permanent,0,Bike,Suzuki,2,Petrol,New Colony,Bareilly,Uttar Pradesh,City Road,28.363636,79.433876,45,Clear,Lane 1,Under Review
V20250811001197,D04335,VEH002892,LOC02078,C002,2025-08-11,13:46:52,Mobile Usage,1900,High,No,35,Male,Permanent,0,Bike,TVS,10,Petrol,Viman Nagar,Pune,Maharashtra,Expressway,18.507338,73.841753,115,Foggy,Lane 1,Active
V20250903001198,D03777,VEH005804,LOC01579,C041,2025-09-03,08:48:01,No License,4400,High,No,24,Male,International,0,Bike,TVS,5,Petrol,Station Area,Jabalpur,Madhya Pradesh,National Highway,23.175352,79.987557,87,Clear,Multiple Lanes,Dispatched
V20250516001199,D01887,VEH002800,LOC01136,C027,2025-05-16,21:24:58,No Helmet,900,Medium,No,53,Male,Permanent,0,Scooter,Vespa,3,Petrol,Ring Road,Vadodara,Gujarat,City Road,22.306067,73.178484,38,Clear,Lane 2,Active
V20251012001200,D04297,VEH004780,LOC00240,C003,2025-10-12,19:28:27,Signal Jumping,700,Medium,No,66,Male,Permanent,1,Scooter,Honda,2,Petrol,Narendra Nagar,Nagpur,Maharashtra,State Highway,21.136895,79.098552,58,Cloudy,Lane 1,Under Review
V20251221001201,D02539,VEH002241,LOC02344,C107,2025-12-21,19:46:23,Wrong Parking,200,Low,No,26,Male,Permanent,0,Bike,Suzuki,0,Petrol,Main Road,Karimnagar,Telangana,City Road,18.42902,79.134897,39,Cloudy,Multiple Lanes,Active
V20250603001202,D03350,VEH005344,LOC02557,C033,2025-06-03,19:25:59,Mobile Usage,2900,Medium,No,46,Male,Permanent,0,Bike,KTM,7,Petrol,Clock Tower Area,Lucknow,Uttar Pradesh,Expressway,26.859161,80.938672,78,Cloudy,Lane 1,Dispatched
V20240107001203,D00035,VEH003066,LOC02934,C018,2024-01-07,10:26:21,Red Light Violation,600,Medium,No,19,Male,Permanent,0,Auto Rickshaw,Bajaj,11,CNG,Market Area,Coimbatore,Tamil Nadu,City Road,11.027944,76.950351,30,Foggy,Shoulder,Notified
V20250930001204,D02227,VEH004722,LOC00692,C109,2025-09-30,09:31:39,Signal Jumping,600,Medium,No,19,Male,Permanent,2,Scooter,Honda,15,Petrol,Industrial Area,Tirupati,Andhra Pradesh,Expressway,13.628819,79.432892,80,Clear,Lane 3,Active
V20250423001205,D03700,VEH000931,LOC00931,C082,2025-04-23,18:30:41,Mobile Usage,4400,High,No,38,Female,International,1,Car,Hyundai,5,Petrol,New Colony,Bareilly,Uttar Pradesh,City Road,28.355862,79.442164,47,Cloudy,Lane 1,Active
V20250201001206,D01312,VEH007114,LOC01022,C010,2025-02-01,11:51:27,No License,4100,High,No,38,Male,Learner,1,Auto Rickshaw,Piaggio,9,Petrol,Main Road,Gurugram,Delhi NCR,City Road,28.47085,77.020182,48,Foggy,Shoulder,Notified
V20250322001207,D03215,VEH000558,LOC00519,C011,2025-03-22,16:48:35,No Seatbelt,1000,Low,No,21,Male,Permanent,2,Bike,Bajaj,6,Petrol,Highway Junction,Faridabad,Delhi NCR,City Road,28.406466,77.329986,29,Cloudy,Lane 2,Notified
V20240605001208,D02315,VEH001956,LOC00277,C087,2024-06-05,08:47:32,No Seatbelt,600,Low,No,46,Male,No License,1,Scooter,Hero,12,Petrol,Old City,Mathura,Uttar Pradesh,National Highway,27.487746,77.661162,77,Rainy,Multiple Lanes,Under Review
V20250813001209,D03457,VEH002072,LOC00460,C110,2025-08-13,16:46:39,Wrong Side Driving,2000,High,No,20,Female,Permanent,0,Scooter,TVS,6,Petrol,Highway Junction,Guntur,Andhra Pradesh,National Highway,16.321471,80.433823,69,Clear,Shoulder,Notified
V20240920001210,D02824,VEH000987,LOC00435,C042,2024-09-20,13:00:50,Wrong Parking,500,Low,No,38,Male,No License,0,Scooter,Bajaj,1,Petrol,City Center,Gwalior,Madhya Pradesh,State Highway,26.218802,78.168199,77,Clear,Multiple Lanes,Active
V20250717001211,D02321,VEH000200,LOC00263,C025,2025-07-17,13:51:38,Drunk Driving,7900,High,No,25,Male,International,2,Car,Hyundai,8,Electric,Railway Crossing,Surat,Gujarat,Local Street,21.176075,72.823787,26,Clear,Lane 1,Under Review
V20240302001212,D02826,VEH004517,LOC01185,C039,2024-03-02,19:07:04,Overspeeding,1100,High,No,48,Male,Permanent,0,Car,Kia,1,Diesel,City Center,Bhopal,Madhya Pradesh,City Road,23.257798,77.398392,63,Clear,Lane 2,Dispatched
