driver_surrogate_key,driver_key,driver_age,driver_gender,license_type,previous_violations,age_group,offender_type
1542,D04473,52,Male,Permanent,1,46-55,Repeat
1543,D00352,25,Male,Learner,0,18-25,First Time
1544,D02453,27,Male,Permanent,1,26-35,Repeat
1545,D01109,25,Male,Learner,2,18-25,Repeat
1546,D00268,63,Male,Learner,1,56-65,Repeat
1547,D00568,28,Male,Learner,0,26-35,First Time
1548,D04539,20,Male,Permanent,0,18-25,First Time
1549,D04393,49,Female,Permanent,1,46-55,Repeat
1550,D04972,49,Male,Permanent,0,46-55,First Time
1551,D00338,45,Male,Permanent,1,36-45,Repeat
1552,D04751,33,Female,Permanent,0,26-35,First Time
1553,D00301,29,Female,Permanent,0,26-35,First Time
1554,D03795,46,Female,No License,0,46-55,First Time
1555,D03527,29,Male,Permanent,1,26-35,Repeat
1556,D02872,36,Male,Permanent,0,36-45,First Time
1557,D04982,38,Male,Permanent,2,36-45,Repeat
1558,D03489,39,Male,Learner,0,36-45,First Time
1559,D04240,69,Male,Permanent,0,65+,First Time
1560,D03201,43,Male,Permanent,1,36-45,Repeat
1561,D02204,20,Male,Permanent,6,18-25,Habitual
1562,D01237,21,Male,No License,5,18-25,Habitual
1563,D02757,40,Female,Permanent,0,36-45,First Time
1564,D00971,64,Female,Permanent,0,56-65,First Time
1565,D02995,55,Male,Permanent,1,46-55,Repeat
1566,D04318,33,Female,Permanent,0,26-35,First Time
1567,D03169,24,Male,Learner,0,18-25,First Time
1568,D01468,52,Male,International,2,46-55,Repeat
1569,D01818,45,Male,Permanent,1,36-45,Repeat
1570,D03899,37,Male,Permanent,0,36-45,First Time
1571,D04862,39,Female,Permanent,1,36-45,Repeat
1572,D03381,18,Female,No License,6,18-25,Habitual
1573,D04041,40,Female,Permanent,0,36-45,First Time
1574,D02226,52,Female,International,0,46-55,First Time
1575,D03525,27,Male,Learner,1,26-35,Repeat
1576,D04626,30,Male,No License,0,26-35,First Time
1577,D04344,39,Male,Learner,2,36-45,Repeat
1578,D03026,67,Female,Permanent,0,65+,First Time
1579,D01855,36,Male,Learner,0,36-45,First Time
1580,D04632,22,Male,Permanent,7,18-25,Habitual
1581,D02162,19,Male,Permanent,0,18-25,First Time
1582,D04449,26,Male,Permanent,0,26-35,First Time
1583,D01981,38,Male,Permanent,0,36-45,First Time
1584,D03439,24,Male,Learner,2,18-25,Repeat
1585,D03737,26,Female,Learner,0,26-35,First Time
1586,D00687,19,Female,Permanent,1,18-25,Repeat
1587,D03023,66,Male,Learner,2,65+,Repeat
1588,D03496,60,Male,Permanent,1,56-65,Repeat
1589,D02724,29,Male,International,1,26-35,Repeat
1590,D01657,50,Female,Permanent,0,46-55,First Time
1591,D02110,19,Female,Permanent,1,18-25,Repeat
1592,D02950,30,Male,Permanent,0,26-35,First Time
1593,D01265,22,Male,Permanent,2,18-25,Repeat
1594,D00300,48,Male,No License,0,46-55,First Time
1595,D01060,20,Male,Permanent,0,18-25,First Time
1596,D01600,61,Male,Permanent,1,56-65,Repeat
1597,D02233,22,Male,Permanent,1,18-25,Repeat
1598,D02391,62,Male,Permanent,0,56-65,First Time
1599,D04235,63,Male,No License,0,56-65,First Time
1600,D01088,18,Male,Permanent,0,18-25,First Time
1601,D01374,20,Male,Learner,0,18-25,First Time
1602,D04015,25,Male,Permanent,0,18-25,First Time
1603,D04233,22,Male,No License,0,18-25,First Time
1604,D01691,39,Female,Permanent,0,36-45,First Time
1605,D03624,63,Male,Learner,0,56-65,First Time
1606,D03590,20,Male,Permanent,7,18-25,Habitual
1607,D01831,38,Male,Permanent,0,36-45,First Time
1608,D02281,28,Female,Permanent,1,26-35,Repeat
1609,D00802,50,Male,Permanent,4,46-55,Habitual
1610,D04839,44,Male,Learner,0,36-45,First Time
1611,D00231,34,Male,Permanent,2,26-35,Repeat
1612,D03436,40,Female,Permanent,2,36-45,Repeat
1613,D01245,44,Female,Learner,1,36-45,Repeat
1614,D03500,41,Female,Permanent,1,36-45,Repeat
1615,D03248,36,Female,No License,3,36-45,Habitual
1616,D04495,58,Male,International,1,56-65,Repeat
1617,D03311,27,Female,Permanent,0,26-35,First Time
1618,D01009,31,Male,Permanent,7,26-35,Habitual
1619,D03808,19,Female,Learner,4,18-25,Habitual
1620,D02968,42,Male,Permanent,1,36-45,Repeat
1621,D00456,37,Male,Permanent,0,36-45,First Time
1622,D01477,25,Male,Permanent,2,18-25,Repeat
1623,D04303,30,Male,Permanent,0,26-35,First Time
1624,D02277,36,Male,Learner,0,36-45,First Time
1625,D00366,39,Female,Permanent,0,36-45,First Time
1626,D01921,40,Male,Permanent,0,36-45,First Time
1627,D03738,35,Male,Permanent,0,26-35,First Time
1628,D00414,22,Female,Permanent,0,18-25,First Time
1629,D03565,58,Male,Permanent,0,56-65,First Time
1630,D00739,39,Male,Permanent,2,36-45,Repeat
1631,D00621,53,Female,No License,1,46-55,Repeat
1632,D03651,33,Male,Learner,1,26-35,Repeat
1633,D01927,51,Male,Permanent,0,46-55,First Time
1634,D00371,23,Female,Permanent,1,18-25,Repeat
1635,D02901,33,Male,No License,1,26-35,Repeat
1636,D04024,24,Female,Permanent,0,18-25,First Time
1637,D01550,37,Male,Permanent,0,36-45,First Time
1638,D03924,24,Male,Permanent,5,18-25,Habitual
1639,D03037,24,Male,Permanent,0,18-25,First Time
1640,D04847,21,Male,Permanent,0,18-25,First Time
1641,D02989,31,Female,Permanent,0,26-35,First Time
1642,D02809,28,Male,Permanent,2,26-35,Repeat
1643,D00649,18,Male,Permanent,0,18-25,First Time
1644,D01771,27,Male,Permanent,0,26-35,First Time
1645,D00354,29,Male,Learner,1,26-35,Repeat
1646,D01919,55,Female,Permanent,1,46-55,Repeat
1647,D00732,59,Male,Permanent,3,56-65,Habitual
1648,D04117,57,Male,Permanent,7,56-65,Habitual
1649,D02964,23,Male,Learner,7,18-25,Habitual
1650,D04002,30,Male,Permanent,0,26-35,First Time
1651,D02535,32,Male,Permanent,0,26-35,First Time
1652,D00939,42,Male,Permanent,0,36-45,First Time
1653,D04353,42,Female,No License,1,36-45,Repeat
1654,D01783,20,Male,Permanent,0,18-25,First Time
1655,D03448,40,Male,Learner,1,36-45,Repeat
1656,D00930,20,Male,Permanent,3,18-25,Habitual
1657,D03926,21,Male,No License,2,18-25,Repeat
1658,D00918,25,Male,No License,0,18-25,First Time
1659,D03934,61,Male,Permanent,0,56-65,First Time
1660,D02298,65,Male,Permanent,1,56-65,Repeat
1661,D01466,30,Male,Permanent,7,26-35,Habitual
1662,D00557,20,Male,Permanent,0,18-25,First Time
1663,D00383,43,Male,Learner,1,36-45,Repeat
1664,D02359,31,Male,Permanent,0,26-35,First Time
1665,D02819,34,Female,Learner,0,26-35,First Time
1666,D00447,44,Male,Learner,5,36-45,Habitual
1667,D02869,38,Female,Permanent,0,36-45,First Time
1668,D03010,41,Male,International,0,36-45,First Time
1669,D00924,19,Male,International,0,18-25,First Time
1670,D02524,63,Male,Permanent,1,56-65,Repeat
1671,D00325,23,Female,Learner,0,18-25,First Time
1672,D01944,34,Female,Learner,0,26-35,First Time
1673,D03742,35,Male,Permanent,1,26-35,Repeat
1674,D00071,18,Male,Permanent,1,18-25,Repeat
1675,D04793,39,Male,Permanent,5,36-45,Habitual
1676,D00368,37,Male,Permanent,1,36-45,Repeat
1677,D02898,26,Male,No License,1,26-35,Repeat
1678,D00626,27,Male,Permanent,0,26-35,First Time
1679,D00559,46,Female,Learner,2,46-55,Repeat
1680,D03744,25,Male,Permanent,1,18-25,Repeat
1681,D04480,24,Female,Permanent,0,18-25,First Time
1682,D04414,46,Male,Permanent,0,46-55,First Time
1683,D01886,30,Male,Permanent,7,26-35,Habitual
1684,D01050,59,Female,Learner,1,56-65,Repeat
1685,D04859,40,Male,Permanent,0,36-45,First Time
1686,D00624,27,Male,Permanent,0,26-35,First Time
1687,D04236,39,Male,Learner,6,36-45,Habitual
1688,D02514,18,Male,Permanent,0,18-25,First Time
1689,D02879,24,Male,Permanent,0,18-25,First Time
1690,D00365,53,Male,Permanent,0,46-55,First Time
1691,D02123,20,Female,International,7,18-25,Habitual
1692,D01898,27,Male,Permanent,0,26-35,First Time
1693,D00839,30,Male,No License,1,26-35,Repeat
1694,D04279,32,Male,International,0,26-35,First Time
1695,D02093,57,Male,Permanent,0,56-65,First Time
1696,D02215,34,Male,Permanent,1,26-35,Repeat
1697,D00737,36,Male,Permanent,0,36-45,First Time
1698,D01638,43,Male,No License,2,36-45,Repeat
1699,D03877,29,Male,International,1,26-35,Repeat
1700,D03883,36,Male,No License,1,36-45,Repeat
1701,D04328,24,Male,No License,2,18-25,Repeat
1702,D01724,39,Male,Permanent,0,36-45,First Time
1703,D04191,62,Male,Permanent,6,56-65,Habitual
1704,D01293,31,Male,Permanent,1,26-35,Repeat
1705,D00129,23,Male,Permanent,0,18-25,First Time
1706,D04599,20,Male,International,0,18-25,First Time
1707,D02525,20,Male,Permanent,0,18-25,First Time
1708,D02367,26,Male,No License,0,26-35,First Time
1709,D02813,46,Male,Permanent,1,46-55,Repeat
1710,D04456,59,Female,Permanent,0,56-65,First Time
1711,D04707,34,Male,Permanent,1,26-35,Repeat
1712,D01413,64,Male,Permanent,2,56-65,Repeat
1713,D01250,30,Male,Permanent,1,26-35,Repeat
1714,D00825,30,Male,Permanent,0,26-35,First Time
1715,D00851,53,Male,Permanent,0,46-55,First Time
1716,D02023,20,Male,Permanent,1,18-25,Repeat
1717,D01335,35,Male,Permanent,0,26-35,First Time
1718,D03078,23,Male,Permanent,1,18-25,Repeat
1719,D03849,56,Male,Permanent,5,56-65,Habitual
1720,D00552,19,Male,Permanent,1,18-25,Repeat
1721,D00532,35,Male,Permanent,0,26-35,First Time
1722,D03027,33,Male,No License,1,26-35,Repeat
1723,D03335,68,Male,No License,0,65+,First Time
1724,D02412,50,Male,Permanent,1,46-55,Repeat
1725,D03012,37,Female,Permanent,0,36-45,First Time
1726,D01974,25,Male,Permanent,0,18-25,First Time
1727,D00260,64,Male,Permanent,1,56-65,Repeat
1728,D01228,58,Female,International,1,56-65,Repeat
1729,D01398,26,Male,Permanent,1,26-35,Repeat
1730,D00207,20,Male,Permanent,0,18-25,First Time
1731,D02050,40,Male,Permanent,0,36-45,First Time
1732,D02722,39,Male,Permanent,1,36-45,Repeat
1733,D03175,35,Male,Permanent,0,26-35,First Time
1734,D03312,40,Male,Permanent,5,36-45,Habitual
1735,D04169,61,Male,International,1,56-65,Repeat
1736,D02604,42,Male,Permanent,0,36-45,First Time
1737,D00932,21,Male,Permanent,2,18-25,Repeat
1738,D01004,19,Male,Permanent,0,18-25,First Time
1739,D03736,57,Female,Permanent,1,56-65,Repeat
1740,D01780,49,Female,Permanent,1,46-55,Repeat
1741,D03476,18,Male,Permanent,1,18-25,Repeat
1742,D04130,66,Male,Permanent,1,65+,Repeat
1743,D00822,31,Male,No License,0,26-35,First Time
1744,D00126,27,Male,Permanent,0,26-35,First Time
1745,D02400,25,Female,No License,4,18-25,Habitual
1746,D00006,60,Male,No License,0,56-65,First Time
1747,D01562,66,Female,Permanent,2,65+,Repeat
1748,D03290,31,Female,Permanent,0,26-35,First Time
1749,D01917,43,Male,No License,1,36-45,Repeat
1750,D01415,25,Female,Permanent,0,18-25,First Time
1751,D04223,28,Male,Permanent,1,26-35,Repeat
1752,D00630,24,Male,Permanent,1,18-25,Repeat
1753,D04524,39,Male,Permanent,1,36-45,Repeat
1754,D03604,34,Female,Permanent,0,26-35,First Time
1755,D03080,18,Male,Learner,1,18-25,Repeat
1756,D01518,69,Male,Permanent,2,65+,Repeat
1757,D04773,19,Female,Permanent,0,18-25,First Time
1758,D01386,30,Male,Permanent,1,26-35,Repeat
1759,D04155,26,Male,Permanent,2,26-35,Repeat
1760,D04595,29,Male,Permanent,1,26-35,Repeat
1761,D01149,40,Male,Permanent,0,36-45,First Time
1762,D03363,31,Male,Permanent,2,26-35,Repeat
1763,D04221,35,Male,International,0,26-35,First Time
1764,D01953,40,Male,Permanent,4,36-45,Habitual
1765,D01558,36,Female,Permanent,0,36-45,First Time
1766,D01146,34,Male,No License,0,26-35,First Time
1767,D03472,20,Male,Permanent,0,18-25,First Time
1768,D03217,40,Male,International,2,36-45,Repeat
1769,D01399,21,Male,Permanent,0,18-25,First Time
1770,D03987,27,Female,Permanent,2,26-35,Repeat
1771,D03132,40,Male,Permanent,0,36-45,First Time
1772,D01443,31,Male,Permanent,0,26-35,First Time
1773,D03789,50,Male,Permanent,4,46-55,Habitual
1774,D04106,19,Male,International,2,18-25,Repeat
1775,D04826,40,Male,Permanent,0,36-45,First Time
1776,D03647,28,Male,Permanent,0,26-35,First Time
1777,D01447,67,Female,Learner,0,65+,First Time
1778,D02902,37,Male,Permanent,0,36-45,First Time
1779,D04612,36,Male,Permanent,0,36-45,First Time
1780,D02693,34,Male,International,1,26-35,Repeat
1781,D01834,51,Male,Permanent,0,46-55,First Time
1782,D00459,22,Male,Permanent,1,18-25,Repeat
1783,D02553,26,Male,Learner,0,26-35,First Time
1784,D04427,35,Male,Permanent,5,26-35,Habitual
1785,D02606,40,Male,Permanent,7,36-45,Habitual
1786,D01048,60,Male,Permanent,0,56-65,First Time
1787,D00891,32,Male,No License,2,26-35,Repeat
1788,D03825,29,Male,Permanent,0,26-35,First Time
1789,D00259,19,Female,Permanent,1,18-25,Repeat
1790,D02251,20,Male,Permanent,1,18-25,Repeat
1791,D01533,25,Male,Permanent,0,18-25,First Time
1792,D03193,31,Male,Permanent,1,26-35,Repeat
1793,D04135,26,Male,No License,2,26-35,Repeat
1794,D03951,36,Male,Permanent,0,36-45,First Time
1795,D01920,61,Male,Permanent,2,56-65,Repeat
1796,D01279,18,Male,Permanent,0,18-25,First Time
1797,D04492,26,Male,Permanent,5,26-35,Habitual
1798,D03768,26,Male,Learner,0,26-35,First Time
1799,D01772,37,Female,Permanent,1,36-45,Repeat
1800,D00076,28,Male,Permanent,6,26-35,Habitual
1801,D01177,43,Male,Permanent,1,36-45,Repeat
1802,D02663,31,Male,Permanent,2,26-35,Repeat
1803,D00405,27,Male,Permanent,2,26-35,Repeat
1804,D01094,35,Male,Learner,0,26-35,First Time
1805,D04876,24,Female,Permanent,0,18-25,First Time
1806,D04808,22,Male,Permanent,0,18-25,First Time
1807,D03377,20,Male,Learner,0,18-25,First Time
1808,D04603,30,Male,No License,1,26-35,Repeat
1809,D02766,35,Female,Permanent,7,26-35,Habitual
1810,D00564,50,Male,Permanent,1,46-55,Repeat
1811,D02139,45,Male,International,1,36-45,Repeat
1812,D04404,22,Male,Permanent,1,18-25,Repeat
1813,D02733,51,Male,Permanent,1,46-55,Repeat
1814,D01683,26,Male,Permanent,1,26-35,Repeat
1815,D00594,59,Male,Permanent,0,56-65,First Time
1816,D00925,31,Male,Permanent,0,26-35,First Time
1817,D03292,24,Male,Permanent,0,18-25,First Time
1818,D01891,30,Male,Learner,5,26-35,Habitual
1819,D00835,19,Male,Permanent,2,18-25,Repeat
1820,D01139,38,Male,Permanent,0,36-45,First Time
1821,D01786,54,Female,No License,2,46-55,Repeat
1822,D00147,59,Male,No License,1,56-65,Repeat
1823,D02917,43,Male,Permanent,1,36-45,Repeat
1824,D00846,36,Male,Learner,0,36-45,First Time
1825,D02930,40,Female,Learner,1,36-45,Repeat
1826,D00440,26,Male,Permanent,2,26-35,Repeat
1827,D00171,21,Female,Permanent,2,18-25,Repeat
1828,D02366,39,Male,Permanent,0,36-45,First Time
1829,D00878,40,Male,Learner,1,36-45,Repeat
1830,D02502,66,Male,Permanent,0,65+,First Time
1831,D00587,32,Male,Permanent,1,26-35,Repeat
1832,D00437,44,Male,Permanent,2,36-45,Repeat
1833,D01973,18,Male,No License,1,18-25,Repeat
1834,D01975,18,Female,No License,0,18-25,First Time
1835,D03888,21,Male,Permanent,0,18-25,First Time
1836,D01461,30,Male,Permanent,0,26-35,First Time
1837,D00176,29,Male,No License,1,26-35,Repeat
1838,D00883,40,Female,Permanent,1,36-45,Repeat
1839,D01102,40,Male,Permanent,0,36-45,First Time
1840,D00277,52,Female,Learner,1,46-55,Repeat
1841,D00728,40,Male,Permanent,0,36-45,First Time
1842,D00595,30,Female,Learner,1,26-35,Repeat
1843,D01162,30,Male,Permanent,2,26-35,Repeat
1844,D04496,33,Male,International,0,26-35,First Time
1845,D03662,21,Male,Permanent,0,18-25,First Time
1846,D01072,35,Male,Permanent,0,26-35,First Time
1847,D04755,57,Male,Permanent,0,56-65,First Time
1848,D02408,45,Male,Permanent,0,36-45,First Time
1849,D03876,55,Male,No License,5,46-55,Habitual
1850,D02636,66,Female,Permanent,0,65+,First Time
1851,D04128,67,Male,Permanent,0,65+,First Time
1852,D01325,40,Male,International,7,36-45,Habitual
1853,D04512,65,Male,Permanent,1,56-65,Repeat
1854,D04735,33,Female,Permanent,3,26-35,Habitual
1855,D01647,35,Male,Permanent,1,26-35,Repeat
1856,D04570,34,Male,Permanent,0,26-35,First Time
1857,D04119,33,Male,Permanent,2,26-35,Repeat
1858,D01873,62,Male,Learner,0,56-65,First Time
1859,D01380,51,Male,Learner,1,46-55,Repeat
1860,D04144,19,Female,Permanent,0,18-25,First Time
1861,D00056,57,Male,No License,1,56-65,Repeat
1862,D00184,33,Female,Permanent,0,26-35,First Time
1863,D04098,23,Male,International,0,18-25,First Time
1864,D00884,20,Male,Permanent,1,18-25,Repeat
1865,D01490,49,Male,Permanent,1,46-55,Repeat
1866,D04366,24,Male,Permanent,0,18-25,First Time
1867,D04754,36,Male,Permanent,0,36-45,First Time
1868,D04360,21,Female,Permanent,0,18-25,First Time
1869,D00556,46,Male,Permanent,1,46-55,Repeat
1870,D01138,30,Male,Permanent,0,26-35,First Time
1871,D00139,27,Male,Learner,1,26-35,Repeat
1872,D03853,36,Male,Permanent,0,36-45,First Time
1873,D04641,39,Male,Permanent,2,36-45,Repeat
1874,D00975,29,Male,Permanent,0,26-35,First Time
1875,D03394,43,Male,No License,0,36-45,First Time
1876,D04426,19,Male,Permanent,1,18-25,Repeat
1877,D03599,19,Male,Permanent,0,18-25,First Time
1878,D01065,20,Male,Permanent,0,18-25,First Time
1879,D02264,20,Male,Permanent,0,18-25,First Time
1880,D04401,33,Male,Learner,0,26-35,First Time
1881,D01998,37,Male,No License,3,36-45,Habitual
1882,D03659,31,Female,Permanent,6,26-35,Habitual
1883,D01236,55,Male,Learner,3,46-55,Habitual
1884,D04691,19,Male,International,0,18-25,First Time
1885,D02959,44,Male,Permanent,0,36-45,First Time
1886,D00572,40,Male,Permanent,1,36-45,Repeat
1887,D02284,19,Male,Permanent,0,18-25,First Time
1888,D01198,40,Female,No License,1,36-45,Repeat
1889,D04282,21,Male,Learner,0,18-25,First Time
1890,D03151,40,Male,Permanent,2,36-45,Repeat
1891,D04428,47,Male,Permanent,0,46-55,First Time
1892,D03550,25,Male,Permanent,2,18-25,Repeat
1893,D04885,68,Female,Permanent,2,65+,Repeat
1894,D01471,19,Male,Permanent,0,18-25,First Time
1895,D00493,28,Male,Permanent,0,26-35,First Time
1896,D02736,69,Male,Learner,0,65+,First Time
1897,D03334,34,Male,Permanent,1,26-35,Repeat
1898,D02835,39,Female,Permanent,1,36-45,Repeat
1899,D04901,29,Male,Permanent,0,26-35,First Time
1900,D04237,43,Male,Permanent,0,36-45,First Time
1901,D04994,30,Male,Permanent,2,26-35,Repeat
1902,D04870,38,Male,No License,1,36-45,Repeat
1903,D00777,26,Female,Permanent,0,26-35,First Time
1904,D03161,38,Male,Permanent,1,36-45,Repeat
1905,D04608,36,Male,Learner,2,36-45,Repeat
1906,D00479,26,Female,Learner,1,26-35,Repeat
1907,D02141,49,Male,Permanent,2,46-55,Repeat
1908,D01239,21,Female,No License,0,18-25,First Time
1909,D03268,31,Male,Permanent,0,26-35,First Time
1910,D03229,20,Male,Permanent,1,18-25,Repeat
1911,D00718,24,Male,Permanent,0,18-25,First Time
1912,D04430,36,Male,Permanent,1,36-45,Repeat
1913,D01808,20,Male,Permanent,1,18-25,Repeat
1914,D01616,28,Male,Permanent,1,26-35,Repeat
1915,D02786,66,Male,Permanent,0,65+,First Time
1916,D04646,29,Male,Learner,0,26-35,First Time
1917,D01592,45,Male,Learner,4,36-45,Habitual
1918,D00991,31,Female,Permanent,0,26-35,First Time
1919,D04341,31,Male,Permanent,0,26-35,First Time
1920,D01522,26,Female,Permanent,1,26-35,Repeat
1921,D00675,35,Male,Permanent,0,26-35,First Time
1922,D03154,27,Female,International,1,26-35,Repeat
1923,D03490,20,Male,Permanent,0,18-25,First Time
1924,D02060,52,Male,No License,1,46-55,Repeat
1925,D03797,24,Male,Permanent,0,18-25,First Time
1926,D04721,40,Female,Permanent,0,36-45,First Time
1927,D00213,50,Male,International,0,46-55,First Time
1928,D03354,18,Male,Permanent,0,18-25,First Time
1929,D03772,65,Male,Permanent,0,56-65,First Time
1930,D02455,34,Male,Permanent,0,26-35,First Time
1931,D00780,40,Male,Permanent,1,36-45,Repeat
1932,D00591,49,Male,Permanent,1,46-55,Repeat
1933,D00596,34,Male,Permanent,0,26-35,First Time
1934,D04728,43,Male,Permanent,2,36-45,Repeat
1935,D01336,23,Male,Permanent,0,18-25,First Time
1936,D01950,19,Male,Learner,2,18-25,Repeat
1937,D03570,32,Male,Learner,1,26-35,Repeat
1938,D04285,46,Male,Learner,1,46-55,Repeat
1939,D02946,24,Male,International,2,18-25,Repeat
1940,D02834,58,Male,Permanent,1,56-65,Repeat
1941,D01148,28,Male,No License,2,26-35,Repeat
1942,D00067,32,Male,International,0,26-35,First Time
1943,D03643,19,Male,Permanent,0,18-25,First Time
1944,D01960,44,Male,Permanent,0,36-45,First Time
1945,D00686,43,Male,Learner,0,36-45,First Time
1946,D00350,52,Male,No License,0,46-55,First Time
1947,D01043,38,Male,Learner,1,36-45,Repeat
1948,D00589,38,Female,Permanent,0,36-45,First Time
1949,D04067,45,Male,Permanent,0,36-45,First Time
1950,D02673,28,Male,Learner,0,26-35,First Time
1951,D03650,42,Male,No License,0,36-45,First Time
1952,D03757,21,Male,Permanent,2,18-25,Repeat
1953,D03447,32,Male,Permanent,0,26-35,First Time
1954,D00561,23,Male,Permanent,0,18-25,First Time
1955,D03213,22,Male,Learner,2,18-25,Repeat
1956,D02468,63,Male,Permanent,0,56-65,First Time
1957,D04382,38,Male,Permanent,2,36-45,Repeat
1958,D03317,38,Male,Permanent,0,36-45,First Time
1959,D03470,48,Male,Permanent,1,46-55,Repeat
1960,D00212,24,Male,Permanent,0,18-25,First Time
1961,D00302,23,Male,No License,6,18-25,Habitual
1962,D01583,24,Male,Permanent,0,18-25,First Time
1963,D04689,18,Male,Permanent,0,18-25,First Time
1964,D03630,39,Male,Permanent,0,36-45,First Time
1965,D01424,40,Male,Permanent,1,36-45,Repeat
1966,D02063,28,Female,Permanent,2,26-35,Repeat
1967,D03969,22,Male,Permanent,0,18-25,First Time
1968,D03178,35,Female,Permanent,0,26-35,First Time
1969,D00933,27,Male,Learner,0,26-35,First Time
1970,D00255,29,Male,Learner,1,26-35,Repeat
1971,D01593,60,Male,Permanent,0,56-65,First Time
